;text;topic
491;zusätzlich technik it-administratorinn   it-administrator dienstgeräte lehrkraft digital lernmaterial fortbildunge investieren;Bildung
492;coronakrise zeigen finanziell wian hardware ausreichend notfall digital unterricht haus ermöglichen;Politik und Ideologie
493;digitalisierung allgemeinbildend beruflich;Politik und Ideologie
494;euro einführen;Politik und Ideologie
495;hinaus persönlich freiraumkonto unabhängig arbeitgeber steuer abgabenfrei ansparen weiterbildung angebot bildungsauszeit ermöglichen;wirtschaft
496;schaffen bildungssystem leben;Bildung
497;zudem vielzahl bildungsangebot le benslang lernen öffentlich privat anbieterinn anbieter transparent strukturieren zentral digital plattform einsehbar;wirtschaft
498;digital bildung arena zugang weiterbildung erleichtern gleichzeitig anerkennung informell non-formal erworben kompetenz ermöglichen;Bildung
499;frei demokrat fordern digital- pakt   verfassungsrechtlich möglichkeit kooperation bund land bildungsbereich vollständig   nutzen;Politik und Ideologie
500;zusätzlich technik it-administratorinn it-administrator dienstgeräte lehrkraft digital lernma- terial fortbildunge investieren;Bildung
501;coronakrise zeigen finan- ziell wlan hardware ausreichend notfall digita- len unterricht haus ermögli- chen;Politik und Ideologie
502;digitalisierung allgemeinbil- dend beruflich sonderpädagogi- sch schule ganzheitlich denken;Bildung
503;geldmittelabfluss digitalpakt schule jahresende;wirtschaft
504;quelle bundesministerium bildung forschung pm   sonderpädagogisch schule ganzheitlich denken ausstattung nutzung;Bildung
505;schule digital gestützt lernen präsenz genauso anbieten lernen distanz;Bildung
506;learning analytics modern lernmethode fördern   frei demokrat fordern entwicklung klar stan dards einsatz learning analytics schule;Gesundheit
507;künst lich intelligenz bieten möglichkeit individualisierung lernen lehren kind jugendliche;Bildung
508;die ses potential learning analytics nutzen;Wissenschaft
509;auswertung datum lernender verbessern lernen lernumgebung;Bildung
510;wahrung datenschutz geschehen;Politik und Ideologie
511;midlife-bafög bildungssystem leben   frei demokrat midlife-bafög   programm frei demokrat bundestagswahl   akademisch weiterbildung stärken   frei demokrat hochschule stark akademisch weiterbildung lehrangebot jenseits erstausbildung öffnen;Bildung
512;aufgrund rechtlich finan- ziell hürde beschränken hochschule weiterbildung engagement zumeist ausgewählt ausgründung business schools;Bildung
513;instrument studienfinanzierung stehen regelfall jung altersgruppe verfügung;wirtschaft
514;fair wettbewerb angebot privat hochschule schaffen rechtlich finanziell voraussetzun gen hochschule bildungseinrichtung leben weiterentwickeln;wirtschaft
515;mal euro weiterbildung eigentum altersvorsorge   frei demokrat formel mal euro bildung sozial wirtschaftspolitik verbinden;soziale Ursachen
516;konkret vorschlag lauten euro midlife-bafög schritt zusätzlich euro    steuerfreibetrag mitarbeiterkapitalbeteiligung euro sparer-pauschbetrag jeder neugeboren kind perspektivisch steigend startbonus euro gesetzlich aktienrent;wirtschaft
517;stärken eigentum mitte gesellschaft chance weiterbildung aufstieg mensch;Politik und Ideologie
518;dual system beruflich bildung deutschland weltweit vorbild erfolgsfaktor unser wirtschaft standort;Wissenschaft
519;verbindung praxis betrieb theorie berufsschule bieten jung mensch vielfältig chance arbeitswelt;wirtschaft
520;zudem tragen zeit demographi- sch wandel fachkräftesicherung hand- werk industrie handel frei berufen;wirtschaft
521;frei demokrat erfolgreich beruflich bildungssystem stärken fit zukunft;Bildung
522;beruflich bildung stärken stärken mittelstand;Politik und Ideologie
523;exzellenzinitiative berufliche bildung   frei demokrat fordern exzellenzinitiativ beruf lich bildung attraktivität innovationskraft beruflich aus weiterbildung stärken;Politik und Ideologie
524;  herausforderung digital arbeitswelt stellen brauchen system beruflich bildung update;Politik und Ideologie
525;bundesweit exzellenzwettbewerb idee zukunft beruflich bildung hochrangig auszeich nung mehrjährig zuschuß fördern;Politik und Ideologie
526;zentrum digital berufsbildung berufsbildend schule ausbildend betrieb konzeption umsetzung digital ausbildungsangebot unterstützen;Bildung
527;schule beruflich bildung kreativ makerspaces offen werkstatt fablabs erweitern;Bildung
528;begabtenförderung talent beruflich bildung öffnen   frei demokrat talent beruflich bildung gleichwertig zugang begabtenförde rungswerken deutschlandstipendium ermöglichen;Bildung
529;finanziell unterstützung öffnung ideell förderung stipendiatin stipendiat   beruflich aus weiterbildung bedeutung;Politik und Ideologie
530;öffnung förderung schaffen attraktiv perspektive talent beruflich bildung;Bildung
531;künftig seminar schulungsangebot profitie- ren;wirtschaft
532;schaffen gleichwertigkeit akade- misch beruflich bildung;Bildung
533;flexibilität system beruflich bildung ermöglichen   frei demokrat artverwandt berufe maßgabe sozialpartner berufsfeld zusammenfassen;soziale Ursachen
534;programm frei demokrat bundestagswahl   ausbildungsphase gemein sam kompetenz erwerben;Politik und Ideologie
535;berufsübergreifend kompetenz schaffen beruflich mobilität selbstbestim mung spezialisiert kompetenz ausbildung vernachlässigen;Bildung
536;erhöhen dauerhaft beschäftigung fähigkeit künftig fachkraft;Politik und Ideologie
537;berufsprinzip berufs- spezifisch abschlussprüfung bleiben erhalten;Bildung
538;international austausch beruflich bildung   frei demokrat mindestens;Politik und Ideologie
539;prozent auszubildender persönlich auslands erfahrung ermöglichen;Politik und Ideologie
540;europäisch jugendliche ausbildung deutschland programm unterstützen;Politik und Ideologie
541;globalisiert arbeitswelt sprachlich interkulturell kompetenz wichtig;wirtschaft
542;analog deutsch akademisch austausch- dienst daad brauchen deutsch beruflichen austauschdienst auszubildender betrieb beruf schulen auslandsaufenthalt unterstützen;Bildung
543;programm erasmus+ ausbildungweltweit ausbauen;Bildung
544;international wahl zusatzqualifikation aus fortbildungsordnung verankern international berufe schaffen;Politik und Ideologie
545;zudem kope hagen erklärung vereinbart ziel anerkennung qualifikation innerhalb eu konsequent umsetzen;Politik und Ideologie
546;azubi-botschafter aufstiegs-bafög   frei demokrat praxisnah berufsorientie rung azubi-botschafter gymnasium;Politik und Ideologie
547;berufsorien- tierungsangebote praktika eng kooperation wirtschaft schulform geben;wirtschaft
548;fläche deckend jugendberufsagenturen ausbauen;Politik und Ideologie
549;aufstiegs-bafög teilzeitfortbildung interdiszipli- när bildungsweg fördern;Politik und Ideologie
550;hybride angebot gut anerkennung erworben kompetenz durchlässigkeit beruflich akademi- sch bildung erhöhen;wirtschaft
551;öffentlich dienst beruflich qualifikation hoch karriereweg gleichberechtigt anerkennen;Bildung
552;einstieg beruflich ausbildung unterstützen zukunftsgarantie schaffen   frei demokrat fordern zukunftsgarantie jung mensch ausbildungsplatz finden;Bildung
553;kleinteilig übergangssystem schule ausbildung bundesweit programm regional individuell ausgestaltung fokussieren regelmäßig evaluieren;Bildung
554;zukunftsgarantie stehen säule erstens einstiegsqualifizierung refor- mieren teilnehmenden sozialpädagogisch geschult lernprozessbegleiterinn -begleiter seite stellen;Politik und Ideologie
555;zweitens außerbetrieblich ausbildungsangebot    region erheblich unterversorgung aus- bildungsplätzen bedarfsgerecht eng abstimmung sozialpartner stärken wobei übergang betrieb lich ausbildung stets vorrangig ziel bleiben;wirtschaft
556;drittens sicherstellen zugang praktika schüle- rinne schüler unabhängig sozial herkunft gewährleisten;Politik und Ideologie
557;beruflich ausbildung durchlässig gestalten;Bildung
558;hierzu teilqualifizierun gen ausbauen ausbildungsdauer flexibilisieren digital ausbildungsangebot fördern verstärken teilzeitausbildun gen ermöglichen;Bildung
559;modern hochschule gut forschungsbedingunge grundlage innovation fortschritt unser land weltweit;Wissenschaft
560;öffnen chance gesellschaft bekämpfung global herausforde rung klimawandel entwicklung klimafreundlich kraftstoff schutz gesund heit impfstoff;Gesundheit
561;modern forschungspolitik sorgen chance technologie sehen gefahr verantwortungsvoll umgehen;Wissenschaft
562;gründung european digital university edu   frei demokrat fordern gründung european digital university edu;Politik und Ideologie
563;vorrangig digital lehrformat dachorganisation europäisch trägerschaft mensch europa ortsunabhängig zugang lehrangebot ermöglichen;Politik und Ideologie
564;edu verbleibend grenze bildungsmobilität über- winden mensch unabhängig persönlich lebenssituation sozial geographisch lage teilnahme weltbest lehre akademisch weiter bildung ermöglichen;Bildung
565;einzigartig plattform lehrende lernende edu digital e-learning-angebote beteiligt staatlich privat hochschule eu- mitgliedstaat zusammenfassen grenze eu hinaus;Bildung
566;elternunabhängige baukasten-bafög   frei demokrat elternunabhängig bau kasten-bafög einführen;Politik und Ideologie
567;frei wahl studium lang unterstützung eltern abhängen;soziale Ursachen
568;studierend analog bisherig kindergeld bezie- hungsweis kinderfreibetrag eltern monatlich so ckelbetrag euro erhalten;wirtschaft
569;euro ehrenamtlich engagement nebentätigkeit zuschuss gewähren;soziale Ursachen
570;hinaus mondt- lich anpassbar zinsfreies gut einkommen rückzahlbar darlehen notwendig finanziell flexibilität sichern;wirtschaft
571;förderhöchstdauer künftig regelstudi plus semester umfassen;Politik und Ideologie
572;studienfachwechsel einfluss gesamtförderdauer;Wissenschaft
573;höchst   programm frei demokrat bundestagswahl   altersgrenzen aufheben zuverdienstgrenz anheben;Politik und Ideologie
574;beantragung verwaltung bafög vollständig digitalisieren;soziale Ursachen
575;qualitätsoffensive hochschullehre   frei demokrat fordern qualitätsoffensive hochschullehre;Bildung
576;mittelzuweisung bund künftig basis qualitätsorientiert kriterium erfolgen;Politik und Ideologie
577;bundesweit beratung hochschule lehrende di- daktischen technisch datenschutz- urheberrechtlich frage digital lehre unterstützen;Bildung
578;starr kapazität zahl bereitgestellt studienplatz regeln grundlegend reformieren hochschule investition digital lehrangebot gut betreuung quoten beruf lebensbegleitend studienmodul ermöglichen;Politik und Ideologie
579;förderprogramm bund verbesserung hochschullehre forschung finanzierung hochschule grundsätzlich unabhän- gig trägerschaft offenstehen;Bildung
580;ausweitung erfolgsprogramm erasmus+   frei demokrat erfolgsprogramm eras- mus+ weiterentwickeln;Politik und Ideologie
581;interkulturell verständigung   gut populismus national eng stirnigkeit;Politik und Ideologie
582;großbritannien schweiz beitrittskandidat staat östlichen partnerschaft staat europäisch nachbarschaftspolitik status programmland anbieten;wirtschaft
583;schülerin schüler erasmus+ profitieren unabhängig einkommen eltern monat schulzeit europäisch ausland absolvieren;Politik und Ideologie
584;vergleich barkeit gegenseitig anerkennung zeugnis abschlüsse verbessern;Politik und Ideologie
585;zudem erasmus lehrkräfte etablieren;wirtschaft
586;wissenschaftsfreiheit verteidigen   frei demokrat verteidigen freiheit forschung lehre;Bildung
587;wissenschaft leben offen debatten- kultur;Bildung
588;gesetzlich zivilklausel lehnen;Politik und Ideologie
589;ausgr zen anderer meinung cancel culture widersprechen verfassungsgrundsatz freiheit forschung lehre;Politik und Ideologie
590;innerhalb grenze grundgesetz schwer erträglich meinung äußern;Politik und Ideologie
591;wissenschaftseigen mechanismus ethisch selbstkontrolle stärken;Bildung
592;politisch einflussnahme chinesisch regierung arbeit konfuzius-ins- titute aufarbeiten staatlich co-finanzierung institut beenden;wirtschaft
593;gemeinsam land hochschule wissenschaftseinrichtung national strategie cybersicherheit wissenschaft weg bringen;Wissenschaft
594;diversität wissenschaft   frei demokrat wissenschaft diversität sorgen forschung leben perspektiv wechsel;Wissenschaft
595;zahlen außeruniversitär for- schungsorganisatione ausgleichsab gabe anstatt prozent arbeitsplatz mensch behinderung besetzen;Politik und Ideologie
596;anteil frau insbesondere führungsposition mint- fach deutlich gering;Politik und Ideologie
597;möchten bes ser rahmenbedingung hochschule wissenschaft karrieren schaffen;Bildung
598;vereinbarkeit familie beruf zentral anliegen gut kinderbetreuung hochschule möglichkeit vater mutter lehrverpflichtung be ziehungsweise forschungszeit selbstbestimmt festlegen;Bildung
599;setzen untersuchung situ ation frau deutsch wissenschaft vorbild massachusetts-institut technologie r;Wissenschaft
600;grundlagenforschung fördern   frei demokrat sehen grundlagenforschung   basis innovation;Wissenschaft
601;an gewandt forschung ausbauen;Politik und Ideologie
602;diversifikation   innovationsstruktur breit angelegt grundlagenforschungsinitiativ starten kompet zen bereich spitzentechnologie aufbauen;Wissenschaft
603;programm frei demokrat bundestagswahl    bleiben reform modern land kür abtun;Politik und Ideologie
604;ändern;wirtschaft
605;modernisierung pflichtprogramm digital moder- nisierung verwaltung unser gesundheitswesen retten wahr sinn wort leben;Gesundheit
606;modernisierung unser sicherheitsapparat stärken handlungsfähigkeit unse- res rechtsstaat;Gesundheit
607;modernisierung arbeitsmarkt beschäftigter betrieb rüstzeug erfolgreich veränderungsprozeß hand;wirtschaft
608;modern mobilität einzeln einzelner festigen selbstbestimmung beteiligungsmöglichkeit mensch;Politik und Ideologie
609;moder- nisierung unser staatswesen lust demokratie stärken demokratisch prozeß;Politik und Ideologie
610;handlungsfähig staat schaffen;Gesundheit
611;coronakrise ge zeigen unklar zuständigkeit erdrückend büro- kratie digital defizit behörde schnell pragmatisch lösung verhindern;wirtschaft
612;digitalisierung prozeß mentalitätswandel;Politik und Ideologie
613;megaprojekt verwaltung modernisierung bewältigen setzen agil herangehensweise arbeitsfähig ergebnis starr strategie priorisieren;wirtschaft
614;anreiz digital transfor- mation prozeß arbeitsweise schaffen digitalisierung erreicht einsparung digital dividende investition jeweilig öffentlich stelle verbleiben;wirtschaft
615;bildung sicherheitsfrage   frei demokrat unkom- pliziert staat bürgerin bürger leben erleichtern;Bildung
616;weg frei bürgernah digital verwaltung;soziale Ursachen
617;durchschnittlich amtsbesuch;wirtschaft
618;dauern minute;Politik und Ideologie
619;s   an warten bearbeitung € abreise behörde anliegen e   minute minute minute ö ö   sämtlicher bürgerservices online erledigen amt schlange stehen zukunftsutopie bleiben;wirtschaft
620;frei demokrat unkompliziert staat bürgerin bürger leben erleichtern;Politik und Ideologie
621;weg frei bürgernah digital verwaltung;soziale Ursachen
622;weitreichende föderalismus verwaltungsreform   frei demokrat umfassend föderalismus verwaltungsreform modern   programm frei demokrat bundestagswahl   verschieden system zeitgemäß;Politik und Ideologie
623;kompetenzverteilung staatlich ebene neu regeln digitalisierung verwaltung vorantreiben öffentlich dienstrecht flexibilisieren;Politik und Ideologie
624;staat kernaufgabe konzentrieren stärke marktwirtschaftlich wett bewerbs nutzen;wirtschaft
625;vorsorge funktionierend wirtschaftshilfe treffen   frei demokrat fordern fall fall wirtschaftshilfe hilfe selbstständige zukunft rüsten;Gesundheit
626;coronakrise zeigen instrument fall krise außergewöhnlich    verhältnis gesamt wirtschaft gesamt arbeitsmarkt brauchen;wirtschaft
627;fall brauchen negativ gewinnsteuer verlust aktuell gewinn vorjahr verrechnen;wirtschaft
628;brauchen hilfe selbst ständig angestellter ausreichend unternehmerlohn gewährleisten;Politik und Ideologie
629;behörde one-stop-shops   frei demokrat behörde konsequent one-stop-shops ausbauen;Politik und Ideologie
630;datum einmalig verwaltung weitergeben entsprechend stelle verarbeiten;Politik und Ideologie
631;funktionsfähigkeit system fordern einheitlich standard;Gesundheit
632;lassen prozeß verwaltung beschleunigen;Politik und Ideologie
633;bauen bürokratie erleichtern grund;Politik und Ideologie
634;hinaus one-stop- shop vernetzung austausch privat öffentlich akteur vorantreiben;Politik und Ideologie
635;zahlungsmoral-offensive öffentlich hand   frei demokrat zahlungsmoral-offensive öffentlich hand;Politik und Ideologie
636;fordern vergabe schwellenwert erhöhen investition schnell umsetzen;wirtschaft
637;investition öffentlich hand krisenzeit wichtig sta bilisierungseffekt;Politik und Ideologie
638;offen rechnung liquidität arbeitsplatz mittelstand massiv gefährden;wirtschaft
639;verhindern;wirtschaft
640;vorfälligkeit beitrag rückgängig unternehmen entlasten   frei demokrat vorfälligkeit ab führung sozialversicherungsbeitrag rückgängig;wirtschaft
641;führen bürokratisch mehrbelastung entziehen unternehmen kapital;wirtschaft
642;anstelle;wirtschaft
643;monatsabrechnung unternehmen zwölf abrechnung tätig regelung schätzen verzichten;wirtschaft
644;entlasten erheblich   bürokratisch aufwand;Politik und Ideologie
645;buchdruck auto computer deutschland land fortschritt;Politik und Ideologie
646;fortschritt bieten chance leben all mensch einfach;wirtschaft
647;innovation voraussetzung wohlstand wachstum arbeitsplatz;wirtschaft
648;brauchen richtig idee global rennen aufzuholen zukunftsfeld biotechnologie spitzenposition einzuneh- men;Politik und Ideologie
649;brauchen neu denken;Politik und Ideologie
650;denken vorne richten status -- verharren;wirtschaft
651;programm frei demokrat bundestagswahl   innovationsprinzip politisch entscheidung   frei demokrat politisch entscheidung innovationsprinzip ergänzend vorsorgeprinzip;Politik und Ideologie
652;folgenabschätzung möglich risiko maßnahme schauen;Politik und Ideologie
653;genauso intensiv ermitteln chance unterlassung verlieren;Politik und Ideologie
654;sichern zukunft;Politik und Ideologie
655;deutsch transfergemeinschaft innovation fördern   frei demokrat gründung deutsch transfergemeinschaft dtg weg bringen;Politik und Ideologie
656;unabhängig agieren selbstverwaltungseinrichtung sowohl technologisch sozial innovation unter- stützen;Wissenschaft
657;förderfähig einerseits projekt beteiligung hochschule andererseits unternehmen wirtschaft zivilgesellschaft;wirtschaft
658;dtg one- stop-shop transfer-know-how bündeln kostenneutral bislang mehrere ministerium verteilt transferförder gelder finanzieren;wirtschaft
659;software hightech-unternehmen start-ups leistung innovation kraft stärken;wirtschaft
660;zielerreichung binden echt innovationsstrategie entwickeln   frei demokrat mittelfreigabe bund programm stark zielerreichung binden schritt mindestens prozent aufwuchses bundesmittel rückwirkend   nachweis ausreichend erbringen frei werdend wettbewerblich verfahren akteur geben zielerreichung erfolgreich;Politik und Ideologie
661;milliarde euro teuer strategie bundesregierung kl hightech fona fehlen bislang zielhierarchie erfolgsindikatorum;Politik und Ideologie
662;fortschritt messen einzelstrategie echt innovationsstrategie;wirtschaft
663;digital freiheitszon schaffen   frei demokrat digital freiheitszon för derung digital innovativ geschäftsmodell einführen;Politik und Ideologie
664;entstehung cluster insbesondere it-schlüs- seltechnologie künstlich intelligenz blockchain   begünstigen bestimmt region digital freiheitszon ausweisen;Politik und Ideologie
665;regularium gel ten;wirtschaft
666;steuerlich forschungsförderung gut finanzierung möglichkeit start-up bürokratie gründung erleichtern;wirtschaft
667;bioökonomie wohlstand nachhaltig entwicklung zusammenbringen   frei demokrat bioökonomie antwort global herausforderung finden klima- wandel schutz natürlich lebensgrundlage sicherstellung welternährung endlichkeit fossil rohstoff;Gesundheit
668;bioökonomie nachhaltig innovativ nutzung bio logisch ressource weiterentwicklung biologisch prozeß;wirtschaft
669;klebstoff pflanze smartphone-display zucker t-shirt kaffeesatz;wirtschaft
670;innovativ forschung effizient nutzung ressource voranbringen beitrag zukunftsorientiert nachhaltig wirtschaft leisten;soziale Ursachen
671;ver- binden ökologie ökonomie;wirtschaft
672;modern recyclingmethode produktverbote   frei demokrat technologieoffen recycling deutschland ermöglichen abfall rohstoff letztlich eu-weit kreislaufwirtschaft aufzu- bauen;Klima
673;chemisch recycling gleichwer- tig möglichkeit recycling verpackung zulassen somit rechtlich diskriminierung vielverspre- chend technologie beenden;Klima
674;ressourcenschonung bedeu- tet verzicht innovativ wiederverwertungstechnologie erreichen;Politik und Ideologie
675;kunststoff werkstoff zukunft   frei demokrat ökologisch bewertung produkt kunststoff alternativ material papier glas konsequent okobilanz orientieren;wirtschaft
676;kunststoff vielfältig einsetzbar günstig;Politik und Ideologie
677;gering gewicht co einsparen;wirtschaft
678;ökobilan zen umweltwirkung produkt transparent ermöglichen wissenschaftsbasiert bewertung basis notwendig regulierung erfolgen;wirtschaft
679;raumfahrt weltraumgesetz fördern   frei demokrat wegweisend weltraum gesetz unternehmen notwendig sicherheit zukunftsinvestition projekt vergabe schnell flexibel realisieren;Politik und Ideologie
680;brauchen satellitendat vernetzt gesellschaft wirt schaft digital dienst technologie zukunftsprojekt;Politik und Ideologie
681;entwicklung bahnbrechend lösung new space-unternehmen fördern;wirtschaft
682;start-up mittelständisch unternehmen gezielt einbinden sowohl beteiligung eu-vorhabe staat ankerkunde;Politik und Ideologie
683;ausschreibung gestal-   ten jung unternehmen passend;Politik und Ideologie
684;privatwirtschaftlich raumfahrt land ungehin dern wachsen stehen deutschland vielerlei hindernis weg;Politik und Ideologie
685;fehlen wagniskapital verlässlich recht rahmen rückendeckung bundesregierung;Politik und Ideologie
686;programm frei demokrat bundestagswahl   startplattform trägerrakete   weltraumbahnhof trägerrakete europa sehen zukunftsprojekt zahlreich erfolgs- versprechend new-space-unternehme satellit flexibel unabhängig all bringen;Politik und Ideologie
687;-- space chance wissenschaft umwelt sicherheit wirtschaft;Wissenschaft
688;nutzung öffentlich institution forschungseinrichtung beför- dern startkontingent erwerben beziehungsweise space-services beauftragen;Politik und Ideologie
689;innovativ ökologisch bezahlbar mobilität angewiesen zukunftsweisend verkehrspolitik ideologisch scheuklappe;Politik und Ideologie
690;technologisch innovo tion funktionierend emissionshandel modern infrastruktur technologieoffen verkehrspolitik sicher sauber bezahlbar mobilität ge- währleisten;Politik und Ideologie
691;mobilität freiheit innovation verbot   frei demokrat unverhältnismäßig ver- bot mobilität;Politik und Ideologie
692;setzen innovation vernunft freiheit;Politik und Ideologie
693;tempolimit diesel motorradfahrverbote weder progressiv nachhaltig;soziale Ursachen
694;gefordert ausweitung co,-emissionshandel umwelt klimafreundlich motor alternativ kraftstoff durchsetzen emissionsstark produkt günstig;Politik und Ideologie
695;pauschal verbot verbrennungsmotor lehnen;Politik und Ideologie
696;innovation gut infrastruktur verkehrssicherheit umweltfreundlich verkehrsfluss voranbringen;Wissenschaft
697;pauschale einschränkung individualverkehr lösung;Politik und Ideologie
698;intelligent innovativ verkehrslenkung bieten hingegen enorm möglichkeit;Politik und Ideologie
699;bahnverkehr privatisieren wettbewerb schiene   frei demokrat infrastruktur bahn betreiben schiene trennen betrieb privatisieren;wirtschaft
700;netz eigentum bund bleiben;wirtschaft
701;ziel person gut schiene transportieren;Infrastruktur
702;gelingen staatsbahn wettbewerb digitalisierung niedrig tras senpreise nutzung schienenweg;wirtschaft
703;organisatorisch trennung bund voll bereitstellung modernisierung infrastruktur konzent- rier;Gesundheit
704;schiene bahnunternehmen wiederum wettbewerb miteinander treten;wirtschaft
705;kundin kunde profitieren niedrig preis besserem service angebot bahnverkehr;wirtschaft
706;deutschland beschleunigen   frei demokrat deutschland idee schnell umsetzen notwendig infra struktur bekommen;Politik und Ideologie
707;verkehrsweg schiene straße radweg aufwuchs investitionsmittel verlässlich fortsetzen zügig verbauen;Politik und Ideologie
708;sanierung modernisierung priorität;Politik und Ideologie
709;hoch anforderung modern energie mo bilitätspolitik schnell entwickelnd wirtschaft erfordern hoch maß flexibilität;wirtschaft
710;planungsverfahren beschleunigen verfahren straffen doppeluntersuchung abschaffen möglich keit digitalisierung bereich planung   seehäfe binnenwasserstraße nutzen   frei demokrat hafen schifffahrt maritim wirtschaft aktiv fördern zukunfts- fest;Infrastruktur
711;ziel sowohl ökonomisch ökologisch potential heben;wirtschaft
712;see- binnenhäfe zukunft groß rolle spielen;Politik und Ideologie
713;schließlich schifffahrt messen zurückgelegt strecke transportiert menge umweltschonend verkehrsträger güterverkehr;Klima
714;entwicklung infrastruktur kernaufgabe staat gehören entscheidend resilienz erfolg deutsch wirtschaft beitragen streben stärkung see binnenhäfe;Politik und Ideologie
715;  innovativ ökologisch bezahlbar mobilität angewiesen zukunftsweisen- de verkehrspolitik ideologisch scheuklap pen;Politik und Ideologie
716;deutschland idee schnell umsetzen notwendi- ge infrastruktur bekommen;Politik und Ideologie
717;verkehrsweg schiene straße radweg aufwuchs investitionsmittel verläss- lich fortsetzen zügig verbauen;Politik und Ideologie
718;sanierung modernisierung priorität;Politik und Ideologie
719;münchen nn aa -- h   berlin un   un    nürnberg eds h hamburg ae un nn   leipzig ns   freiburg ge mn   hannover de h bremen anden h düsseldorf em sun h stuttgart aa    quelle inrix   angabe stunde pro   nutzen planung genehmigungsbehörde gezielt ausreichend fachkraft ausstatten frühzeitig umfassend bürgerbeteiligung sicherstellen;Politik und Ideologie
720;faire rahmenbedingung luftverkehr zukunft   frei demokrat luftverkehrssteuer ab schaffen luftsicherheitsgebühr neu ordnen ausweitung nachtflugverbot verhindern;Politik und Ideologie
721;brauchen einheitlich europäisch luftraum;Politik und Ideologie
722;deutschland widerstandsfähig nachhaltig effizient flugverkehrsmanagement einsetzen;Infrastruktur
723;hoheitliche aufgabe innerer sicherheit drohnenabwehr öffentlich hand tragen effektiv organisieren;Politik und Ideologie
724;deutschland benötigen fair rahmenbedingung wettbewerbsfähig nachhaltig luftverkehr;Politik und Ideologie
725;programm frei demokrat bundestagswahl   wettbewerbsbedingung europa erreichen hafen rotterdam piräus schritt halten   ertüchtigung wasserstraße gut verzahnung binnen küstenwasserstraße netzes ausbau hinterlandanbindung;Politik und Ideologie
726;hierzu bedürfen zukünftig frage wassertiefen instandhaltung gut kooperation bund land;wirtschaft
727;hafen schifffahrt logistik groß bedeutung energieversorgung zukunft entscheidend rolle spielen;Infrastruktur
728;frühzeitig richtig weiche stellen maritim verkehrsweg beitrag leisten;Klima
729;insgesamt brauchen branche aufmerk samkeit seeschifffahrt exportnation enorm strategisch bedeutung;Politik und Ideologie
730;sichern grenze branche hinaus arbeitsplatz wohl stehen;wirtschaft
731;technologieoffenheit fahrzeugbau   frei demokrat fordern technologieoffen gesetz verordnung fahrzeugbau;Politik und Ideologie
732;einseitig subvention vorgabe beenden;wirtschaft
733;eu festgelegt co,-flottengrenzwerte aktuell subvention fahrzeugbau prüfstand stellen ganzheitlich betrachtung fahrzeug vornehmen;Politik und Ideologie
734;alternativ mobilitätskonzept erkunden bestimmt antriebstechnologi bevorzugen;Infrastruktur
735;setzen umwelt klimaschutz entwicklergeist firma ingenieurinne ingenieur;Klima
736;freiheit zurückgeben bestmöglich antrieb anwendung entwickeln vertreiben;Politik und Ideologie
737;lassen möglichkeit wasserstoff batte- rie alternativ kraftstoff optimal nutzen;Wissenschaft
738;infrastruktur e-mobilität ausbauen teuer subvention streichen   frei demokrat flächendeckend ausbau schnellladesäule interoperabl bezahlstruktur e-mobilität;Politik und Ideologie
739;diskriminierungs- frei zugang ladestromanbieter ladesäul   gebühr transparent preis abrechnungssys   teme zugunsten kundin kunde durchsetzen;wirtschaft
740;teuer subvention kaufprämie e-auto verzichten;Politik und Ideologie
741;regulierung hybridfahrzeug überarbeiten sodass real co,-emission berücksichtigen;wirtschaft
742;e-mobilität wesentlich bestandteil verkehrsmix zukunft;Politik und Ideologie
743;emissionshandel gesamt verkehrssektor ausweiten   frei demokrat fordern ausweitung euro päisch co,-emissionshandel gesamt ver- kehrssektor;Politik und Ideologie
744;bestehend maßnahme co,-reduktion verkehr beenden;Klima
745;beschlossen verbot subvention fördermaßnahma senkung co,-ausstoß verkehr führen reduktion lediglich steigend kosten marktverzerrung;wirtschaft
746;emissionshandel garantieren deckelung gesamtausstoß klimagas;Politik und Ideologie
747;taxigewerbe entlasten öffnen mobilität   frei demokrat innovativ mobilität dienst digital basis personenbeförderung ermöglichen fair wettbewerbsbedingung mobilitätsdienstleister schaffen;Bildung
748;besonderer rolle öpnv beständig blick;wirtschaft
749;rückkehrpflicht mietwagen mindestabstand   kilometer haltestelle fernbus voll ständig abschaffen;soziale Ursachen
750;programm frei demokrat bundestagswahl   mobilität zukunft -- germany   frei demokrat zulassung testverfah ren idee vereinfachen innovationsförderung voranbringen;Politik und Ideologie
751;sprunginnovation autonom fah ren hochgeschwindigkeitssystem hyperloop drohne flugtaxis gezielt fördern rechtlich rahmen schaffen;Wissenschaft
752;insbesondere ländlich raum entstehen chance schnell kosten- günstig versorgung;Politik und Ideologie
753;zukunftsthema autonom fahren etablieren   frei demokrat fordern langfristig angelegt strategie autonom fahren ent- wicklung eigentlich technologie vernetzung verkehrsteilnehmerin -teilnehmer rechtlich regulatorisch rahmenbedingung schaffen positiv wachstumsfaktor umfassen;Wissenschaft
754;europäisch international kooperation definition einheitlich standard schwerpunkt schaffung innovationsfreundlich rechtssicher vorgabe deutschland;Politik und Ideologie
755;europa verbinden transportnetze ausbauen   frei demokrat fordern ganzheitlich infrastruk- turstrategie europa ausbau transeuropäisch transportnetze;Politik und Ideologie
