,text,topic
673,chemisch recycling gleichwer- tig möglichkeit recycling verpackung zulassen somit rechtlich diskriminierung vielverspre- chend technologie beenden,wirtschaft
674,ressourcenschonung bedeu- tet verzicht innovativ wiederverwertungstechnologie erreichen,wirtschaft
675,kunststoff werkstoff zukunft   frei demokrat ökologisch bewertung produkt kunststoff alternativ material papier glas konsequent okobilanz orientieren,wirtschaft
676,kunststoff vielfältig einsetzbar günstig,wirtschaft
677,gering gewicht co einsparen,wirtschaft
678,ökobilan zen umweltwirkung produkt transparent ermöglichen wissenschaftsbasiert bewertung basis notwendig regulierung erfolgen,wirtschaft
679,raumfahrt weltraumgesetz fördern   frei demokrat wegweisend weltraum gesetz unternehmen notwendig sicherheit zukunftsinvestition projekt vergabe schnell flexibel realisieren,wirtschaft
680,brauchen satellitendat vernetzt gesellschaft wirt schaft digital dienst technologie zukunftsprojekt,wirtschaft
681,entwicklung bahnbrechend lösung new space-unternehmen fördern,wirtschaft
682,start-up mittelständisch unternehmen gezielt einbinden sowohl beteiligung eu-vorhabe staat ankerkunde,wirtschaft
683,ausschreibung gestal-   ten jung unternehmen passend,wirtschaft
684,privatwirtschaftlich raumfahrt land ungehin dern wachsen stehen deutschland vielerlei hindernis weg,wirtschaft
685,fehlen wagniskapital verlässlich recht rahmen rückendeckung bundesregierung,wirtschaft
686,programm frei demokrat bundestagswahl   startplattform trägerrakete   weltraumbahnhof trägerrakete europa sehen zukunftsprojekt zahlreich erfolgs- versprechend new-space-unternehme satellit flexibel unabhängig all bringen,wirtschaft
687,-- space chance wissenschaft umwelt sicherheit wirtschaft,wirtschaft
688,nutzung öffentlich institution forschungseinrichtung beför- dern startkontingent erwerben beziehungsweise space-services beauftragen,wirtschaft
689,innovativ ökologisch bezahlbar mobilität angewiesen zukunftsweisend verkehrspolitik ideologisch scheuklappe,wirtschaft
690,technologisch innovo tion funktionierend emissionshandel modern infrastruktur technologieoffen verkehrspolitik sicher sauber bezahlbar mobilität ge- währleisten,wirtschaft
691,mobilität freiheit innovation verbot   frei demokrat unverhältnismäßig ver- bot mobilität,wirtschaft
692,setzen innovation vernunft freiheit,wirtschaft
693,tempolimit diesel motorradfahrverbote weder progressiv nachhaltig,wirtschaft
694,"gefordert ausweitung co,-emissionshandel umwelt klimafreundlich motor alternativ kraftstoff durchsetzen emissionsstark produkt günstig",wirtschaft
695,pauschal verbot verbrennungsmotor lehnen,wirtschaft
696,innovation gut infrastruktur verkehrssicherheit umweltfreundlich verkehrsfluss voranbringen,wirtschaft
697,pauschale einschränkung individualverkehr lösung,wirtschaft
698,intelligent innovativ verkehrslenkung bieten hingegen enorm möglichkeit,wirtschaft
699,bahnverkehr privatisieren wettbewerb schiene   frei demokrat infrastruktur bahn betreiben schiene trennen betrieb privatisieren,wirtschaft
700,netz eigentum bund bleiben,wirtschaft
701,ziel person gut schiene transportieren,wirtschaft
702,gelingen staatsbahn wettbewerb digitalisierung niedrig tras senpreise nutzung schienenweg,wirtschaft
703,organisatorisch trennung bund voll bereitstellung modernisierung infrastruktur konzent- rier,wirtschaft
704,schiene bahnunternehmen wiederum wettbewerb miteinander treten,wirtschaft
705,kundin kunde profitieren niedrig preis besserem service angebot bahnverkehr,wirtschaft
706,deutschland beschleunigen   frei demokrat deutschland idee schnell umsetzen notwendig infra struktur bekommen,wirtschaft
707,verkehrsweg schiene straße radweg aufwuchs investitionsmittel verlässlich fortsetzen zügig verbauen,wirtschaft
708,sanierung modernisierung priorität,wirtschaft
709,hoch anforderung modern energie mo bilitätspolitik schnell entwickelnd wirtschaft erfordern hoch maß flexibilität,wirtschaft
710,planungsverfahren beschleunigen verfahren straffen doppeluntersuchung abschaffen möglich keit digitalisierung bereich planung   seehäfe binnenwasserstraße nutzen   frei demokrat hafen schifffahrt maritim wirtschaft aktiv fördern zukunfts- fest,wirtschaft
711,ziel sowohl ökonomisch ökologisch potential heben,wirtschaft
712,see- binnenhäfe zukunft groß rolle spielen,wirtschaft
713,schließlich schifffahrt messen zurückgelegt strecke transportiert menge umweltschonend verkehrsträger güterverkehr,wirtschaft
714,entwicklung infrastruktur kernaufgabe staat gehören entscheidend resilienz erfolg deutsch wirtschaft beitragen streben stärkung see binnenhäfe,wirtschaft
715,  innovativ ökologisch bezahlbar mobilität angewiesen zukunftsweisen- de verkehrspolitik ideologisch scheuklap pen,wirtschaft
716,deutschland idee schnell umsetzen notwendi- ge infrastruktur bekommen,wirtschaft
717,verkehrsweg schiene straße radweg aufwuchs investitionsmittel verläss- lich fortsetzen zügig verbauen,wirtschaft
718,sanierung modernisierung priorität,wirtschaft
719,münchen nn aa -- h   berlin un   un    nürnberg eds h hamburg ae un nn   leipzig ns   freiburg ge mn   hannover de h bremen anden h düsseldorf em sun h stuttgart aa    quelle inrix   angabe stunde pro   nutzen planung genehmigungsbehörde gezielt ausreichend fachkraft ausstatten frühzeitig umfassend bürgerbeteiligung sicherstellen,wirtschaft
720,faire rahmenbedingung luftverkehr zukunft   frei demokrat luftverkehrssteuer ab schaffen luftsicherheitsgebühr neu ordnen ausweitung nachtflugverbot verhindern,wirtschaft
721,brauchen einheitlich europäisch luftraum,Politik und Ideologie
722,deutschland widerstandsfähig nachhaltig effizient flugverkehrsmanagement einsetzen,wirtschaft
723,hoheitliche aufgabe innerer sicherheit drohnenabwehr öffentlich hand tragen effektiv organisieren,wirtschaft
724,deutschland benötigen fair rahmenbedingung wettbewerbsfähig nachhaltig luftverkehr,wirtschaft
725,programm frei demokrat bundestagswahl   wettbewerbsbedingung europa erreichen hafen rotterdam piräus schritt halten   ertüchtigung wasserstraße gut verzahnung binnen küstenwasserstraße netzes ausbau hinterlandanbindung,wirtschaft
726,hierzu bedürfen zukünftig frage wassertiefen instandhaltung gut kooperation bund land,wirtschaft
727,hafen schifffahrt logistik groß bedeutung energieversorgung zukunft entscheidend rolle spielen,wirtschaft
728,frühzeitig richtig weiche stellen maritim verkehrsweg beitrag leisten,Politik und Ideologie
729,insgesamt brauchen branche aufmerk samkeit seeschifffahrt exportnation enorm strategisch bedeutung,wirtschaft
730,sichern grenze branche hinaus arbeitsplatz wohl stehen,wirtschaft
731,technologieoffenheit fahrzeugbau   frei demokrat fordern technologieoffen gesetz verordnung fahrzeugbau,wirtschaft
732,einseitig subvention vorgabe beenden,wirtschaft
733,"eu festgelegt co,-flottengrenzwerte aktuell subvention fahrzeugbau prüfstand stellen ganzheitlich betrachtung fahrzeug vornehmen",wirtschaft
734,alternativ mobilitätskonzept erkunden bestimmt antriebstechnologi bevorzugen,wirtschaft
735,setzen umwelt klimaschutz entwicklergeist firma ingenieurinne ingenieur,wirtschaft
736,freiheit zurückgeben bestmöglich antrieb anwendung entwickeln vertreiben,wirtschaft
737,lassen möglichkeit wasserstoff batte- rie alternativ kraftstoff optimal nutzen,wirtschaft
738,infrastruktur e-mobilität ausbauen teuer subvention streichen   frei demokrat flächendeckend ausbau schnellladesäule interoperabl bezahlstruktur e-mobilität,wirtschaft
739,diskriminierungs- frei zugang ladestromanbieter ladesäul   gebühr transparent preis abrechnungssys   teme zugunsten kundin kunde durchsetzen,wirtschaft
740,teuer subvention kaufprämie e-auto verzichten,wirtschaft
741,"regulierung hybridfahrzeug überarbeiten sodass real co,-emission berücksichtigen",wirtschaft
742,e-mobilität wesentlich bestandteil verkehrsmix zukunft,wirtschaft
743,"emissionshandel gesamt verkehrssektor ausweiten   frei demokrat fordern ausweitung euro päisch co,-emissionshandel gesamt ver- kehrssektor",wirtschaft
744,"bestehend maßnahme co,-reduktion verkehr beenden",wirtschaft
745,"beschlossen verbot subvention fördermaßnahma senkung co,-ausstoß verkehr führen reduktion lediglich steigend kosten marktverzerrung",wirtschaft
746,emissionshandel garantieren deckelung gesamtausstoß klimagas,wirtschaft
747,taxigewerbe entlasten öffnen mobilität   frei demokrat innovativ mobilität dienst digital basis personenbeförderung ermöglichen fair wettbewerbsbedingung mobilitätsdienstleister schaffen,wirtschaft
748,besonderer rolle öpnv beständig blick,wirtschaft
749,rückkehrpflicht mietwagen mindestabstand   kilometer haltestelle fernbus voll ständig abschaffen,wirtschaft
750,programm frei demokrat bundestagswahl   mobilität zukunft -- germany   frei demokrat zulassung testverfah ren idee vereinfachen innovationsförderung voranbringen,wirtschaft
751,sprunginnovation autonom fah ren hochgeschwindigkeitssystem hyperloop drohne flugtaxis gezielt fördern rechtlich rahmen schaffen,wirtschaft
752,insbesondere ländlich raum entstehen chance schnell kosten- günstig versorgung,Infrastruktur
753,zukunftsthema autonom fahren etablieren   frei demokrat fordern langfristig angelegt strategie autonom fahren ent- wicklung eigentlich technologie vernetzung verkehrsteilnehmerin -teilnehmer rechtlich regulatorisch rahmenbedingung schaffen positiv wachstumsfaktor umfassen,wirtschaft
754,europäisch international kooperation definition einheitlich standard schwerpunkt schaffung innovationsfreundlich rechtssicher vorgabe deutschland,Politik und Ideologie
755,europa verbinden transportnetze ausbauen   frei demokrat fordern ganzheitlich infrastruk- turstrategie europa ausbau transeuropäisch transportnetze,Politik und Ideologie
756,ausgebaut hochgeschwindigkeit schienennetz gehören genauso leistungsstark hafe anlage flugplatz fernstraß,wirtschaft
757,ziel eng verknüpfung europäisch metropole warenumschlag plätze,Politik und Ideologie
758,radverkehr sicher gestalten   frei demokrat sehen fahrrad umweltfreund lich verkehrsträger individuell fortbewegung,wirtschaft
759,verkehrsplanung bedürfnis radverkehr umfassend berücksichtigen,wirtschaft
760,ziel sicher rad weg radfahrstreifen konflikt motorisiert verkehr vermeiden,wirtschaft
761,setzen zudem europa- weit regelung beschleunigt einführung abbiege assistent lastkraftwag,wirtschaft
762,begleitetes fahren mobilität jung generation   frei demokrat mindestalter erwerb pkw-führerschein senken begleitet fahren ermöglichen,wirtschaft
763,zudem fordern höchstgeschwindigkeit kleinkrafträder,wirtschaft
764,km h erhöhen setzen modifizierung fahrzeugklassifizierung eu-ebene,wirtschaft
765,barrierefreiheit öffentlich raum   frei demokrat fordern vollständig umfassen- -- barrierefreiheit öffentlich raum barrierefrei mobilität bewegunggsfreiheit,wirtschaft
766,profitieren mensch behinderung familie kind alt mensch letztlich einschränkung mobilität erfahren zeitweise einzelne,wirtschaft
767,digital transformation groß chance   herausforderung,wirtschaft
768,gestalten leben prägen,wirtschaft
769,deutschland digitalpolitik neu ausrichten,wirtschaft
770,  unkoordiniern ziellos chaotisch,wirtschaft
771,land leisten,wirtschaft
772,deutschland brauchen tempo digitalisierung chance fortschritt verspielen,wirtschaft
773,bundesministerium digital transformation   frei demokrat fordern ministerium digital transformation,wirtschaft
774,synergieeffekt nutzen schlanker effizient regierung gestalten kompetenz ministerium bündeln eng regierungsressort verknüpfen,wirtschaft
775,kön   flächendeckend hochleistungsfähig mobilfunkabdeckung   frei demokrat fordern flächendeckend hochleistungsfähig mobilfunkabdeckung echt wett bewerb mobilfunkmarkt glasfasernetz konsequent hochrüstung bestehend mobilfunktion netz,wirtschaft
776,bundesweit aufbau g-netz abschließen,wirtschaft
777,effizient auktion design stark zeitnah controlling bund ausbauziel erreichen,wirtschaft
778,hoch- leistungsfähig mobilfunk grundvoraussetzung zukunftsfähigkeit standort deutschland,wirtschaft
779,schnell netzzugang gigabit-gutscheine   frei demokrat gigabit-gutschein privat haushalt mittlerer unternehmen,wirtschaft
780,gutscheinen kosten erstatten um- stellung gigabit entstehen,wirtschaft
781,ausbau hochgeschwindigkeitsnetz nachfrageorientieren kosten- effizient beschleunigen,wirtschaft
782,schaffen wirksam anreiz investition gigabit-netzausbau,wirtschaft
783,digital verwaltung dienstleister   frei demokrat echt virtuell verwaltung,wirtschaft
784,once-only-prinzip einführen bürgerin   weltweit vergleich deutschland glasfaser-entwicklungsland   anteil glasfaser breitbandanschlüss   sückor m   schweden ir spanien    frankreich polen he schweiz el   usa he deutschland i großbritannien i österreich i   digital transformation groß chan cen herausforderung,wirtschaft
785,gestalten leben prägen,wirtschaft
786,deutschland digitalpolitik neu ausrichten,wirtschaft
787,unkoordiniern ziellos chaotisch,wirtschaft
788,deutschland brauchen tempo digitalisierung chance fortschritt verspielen,wirtschaft
789,gigabit-gutschein ausbau hochgeschwindigkeitsnetz nachfrageorientieren kosteneffizient beschleunigen,wirtschaft
790,quelle oecd,wirtschaft
791,bürger bestimmt datum öffentlich ver- waltung behörde einzeln mitteilen,wirtschaft
792,notwendig amtsgäng virtuell barrierefrei dienstleistung digital medienbruchfrei verfahren durchführbar,wirtschaft
793,  nen digital transformation staat gesellschaft wirtschaft nutzen mensch unser land schnell effizient konsistent gestalten,wirtschaft
794,programm frei demokrat bundestagswahl planung einführung bürgerkont cockpit einheitlich digital plattform zusam- menführen deutschlandportal,wirtschaft
795,deutschlandportal gewähren bürgerin bürger einblick betreffend personenbezogen datum staat ge- speichern,wirtschaft
796,zugriff datum extern kontroll-server geloggt behördenseitig zugriff lösen automatisch benachrichtigung,Politik und Ideologie
797,fall laufend verfahren benachrichtigung verfahrensabschluss erfolgen,Politik und Ideologie
798,bürgerin bürger nachfrage grund datenzugriff erfahren,wirtschaft
799,nächster technologisch innovation behörde einsteigen ent- wicklung künstlich intelligenz virtual reality bezie- hungsweise augmented reality verwaltung,wirtschaft
800,nachzügler e-government vorreiter virtual government,wirtschaft
801,it-system öffentlich hand stark bislang open-source-lösung bauen abhängigkeit einzeln anbieterinn anbieter proprietär software verringern,wirtschaft
802,digital binnenmarkt europa   frei demokrat europäisch digital binnenmarkt,Politik und Ideologie
803,geschäftsmodell europaweit einfach skalierbar,wirtschaft
804,regulierungsbedingt barriere abbauen vertragsfreiheit infrage stellen,wirtschaft
805,schaffen europa digital unabhängig digital protektionismus verfallen,wirtschaft
806,grundlegend europäisch wert freiheit demokra- tie bürgerrecht zunehmend digitalisiert datengetrieben welt aufrechterhalten brau- chen europaweit einheitlich regulierung,Politik und Ideologie
807,cybersicherheit stärken   frei demokrat cybersicherheit stärken,wirtschaft
808,cybersicherheit achillesferse informations- zeitalters,wirtschaft
809,brauchen tatsächlich umsetzbar agil cybersicherheitsstrategie,wirtschaft
810,bestandteil wirksam schwachstellenmanagement verschlüsselung,wirtschaft
811,gehören ebenfalls vorgabe security-by-design inklusive haftung her- stellerinn hersteller schaden fahrlässig it-sicherheitslücke verursachen verpflichtung herstellerinne hersteller üblich nutzungsdauer produkt updat verfügung stellen,wirtschaft
812,effizient schutz verteidigungssystem cybersicherheit stets vorrang,wirtschaft
813,unternehmen umfangreich einflussmöglichkeit autori- tärer regime unterliegen ausbau kritisch infrastruktur -netz beteiligen,wirtschaft
814,lehnen digital vergeltungsschlag hackback gefahr digital wettrüsten bergen täterin täter zivil opfer treffen,wirtschaft
815,cybersicherheit strategisch sicherheitsziel bundesrepublik deutsch land entsprechend struktur bund   programm frei demokrat bundestagswahl   bundesamt sicherheit informationstechnik stärken aufrüsten,wirtschaft
816,ki-roadmap   frei demokrat kl-roadmap künstlich intelligenz kl,wirtschaft
817,jeder ministerium ko kret kl-anwendungsfäll fachlich zuständigkeit identifizieren umsetzen,wirtschaft
818,fördermittel start-up mittlerer unternehmen gründe- rinne gründer profitieren,wirtschaft
819,möglichst technologie praktisch testen brauchen regulatorisch erprobungszonen sogenannter regulatory sandboxes schnell gesetzlich deregulierung,wirtschaft
820,potential neu technologie kl maschinell lernen robotik voll ausschöpfen europäisch recht rahmen notwendig gesamt europäisch digital binnenmarkt rechtssicherheit gewährleisten,Politik und Ideologie
821,netzneutralität fair wettbewerb internet   frei demokrat bekennen netzneutralität,wirtschaft
822,datenpaket internet gleichberechtigt,wirtschaft
823,sicherstellen meinung diskriminieren unternehmung marktzugang erhalten,wirtschaft
824,chancengleichheit schützen qualitätsgesichert dienst ermöglichen,wirtschaft
825,gehören spezialdienst network slicing zeitkritisch anwen dung beispielsweise medizinisch teleoperation autonom fahren,Gesundheit
826,diskriminierungsfrei ausgestaltung wettbewerbsrechtlich absichern,wirtschaft
827,nachhaltige rechenzentr   frei demokrat nachhaltig rechenzentrum,wirtschaft
828,chance digital transformation nachhaltigkeit nutzen rechenzentr basisinfrastruktur entwicklung beginnen,wirtschaft
829,aktuell innovativ technolo- gien software energieeffizient it-architektur viele fortschritt nachhaltiger betrieb erzielen,wirtschaft
830,hinaus gezielt aus- bau forschungsförderung energie ressourcen- sparend information kommunikationstechnik anreiz abwärmenutzung rechenzentrum nächster potential heben ziel klima- neutralität rechenzentr schritt nah,wirtschaft
831,modern arbeitswelt bieten vielfältig chance arbeit nehmerinnen arbeitnehmer selbstständige unter nehmen,wirtschaft
832,ermöglichen individuell freiheit selbstbestimmung,wirtschaft
833,stammen regelung datum diskett    abgespeicheren telefonat per wählscheibentelefon führen,wirtschaft
834,brauchen dringend update,wirtschaft
835,zu- gleich chance aufstieg leistung schaffen unabhängig geschlecht alter ethnisch her- kunft behinderung sexuell orientierung religion,soziale Ursachen
836,flexible arbeitszeit mobil arbeit   frei demokrat fordern flexibilität arbeit zeitgesetz wöchentlich täglich höchstarbeitszeit,wirtschaft
837,pause arbeiten einteilung arbeit flexibel,wirtschaft
838,summe täglich not wendig ruhezeit bleiben bestehen,wirtschaft
839,hierbei flexibel regelung tarifvertrag betriebsverein barung rechtssicher ermöglichen,wirtschaft
840,mobil arbeit homeoffice arbeitsschutzgesetz arbeit stättenverordnung gelten,wirtschaft
841,mobil arbeit arbeitgeber richtig lichteinfall ähnliches verantwortlich,Politik und Ideologie
842,mobiles arbeit rechtsanspruch erörterung stärken   frei demokrat fordern mobil arbeit homeof- fice niederländisch vorbild stärken,wirtschaft
843,arbeitgeber antrag beschäftigter mobil arbeit homeoffice prüfen be schäftigten erörtern,wirtschaft
844,tätigkeit außerhalb fest arbeitsplatz ausführen,wirtschaft
845,betrieblich belang vereinbarung mobil arbeit sprechen,wirtschaft
846,zudem bestehend vereinbarung anlassbezogen widerrufen,wirtschaft
847,erörte- rungsanspruch fördern kulturwandel akzeptanz mobil arbeit,wirtschaft
848,vereinbarkeit beruf familie   frei demokrat vereinbarkeit beruf familie verbessern,wirtschaft
849,betriebskindergärt steuerlich fördern rechtsanspruch kinderbetreu ung praxis perspektivisch mutterschutz garantieren betreuungszeit flexibilisie- ren steuerlich absetzbarkeit betreuungskosten verbessern,wirtschaft
850,vorstand führungskräft zeitlich begrenzt auszeit ermöglichen,wirtschaft
851,fall   geburt elternzeit pflege angehörige schwer erkrankung mandat begrenzt zeitraum ruhen lassen nieder- zulegen,wirtschaft
852,zudem gut voraussetzung vereinbarung weiterbildung familie schaffen,wirtschaft
853,fami lienfreundlich weiterbildung steigern karrierechance insbesondere frau,wirtschaft
854,programm frei demokrat bundestagswahl   frau führungsposition   frei demokrat setzen vielfalt unter nehmen öffentlich dienst frau führungsposition,wirtschaft
855,gleiche politisch position gelten,wirtschaft
856,arbeitsmodell geteilt führung jobsharing topsharing selbstver- ständlich,wirtschaft
857,treten arbeitgeberin arbeitgeber vergegenwärtigen gleich funktion genauso weiblich männlich angestellter weiterbildung berück- sichtig,wirtschaft
858,transparenz maßnahme diversität talentmanagemert gleichstellungsbericht erhöhen öffentlich druck kulturwandel unter nehmen wissenschaft verwaltung,wirtschaft
859,starr quote setzen selbstverpflichtung groß unternehmen verpflichten anteil frau unternehmensebene führung jeweili- gen ebene widerspiegeln,wirtschaft
860,vorstandsebene unternehmen ebenfalls verbesserung frauenan- teils verpflichten,wirtschaft
861,partnerschutz analog mutterschutz einführen   frei demokrat fordern einführung partner- schutzes analog mutterschutz geburt kind elternteil arbeitstag partnerschutz,wirtschaft
862,halbtägig bean- sprucht bestehen doppelt zeitdauer,wirtschaft
863,finanzierung partnerschutz erfolgen äquivalent mutterschutz,wirtschaft
864,alleinerziehende person partnerschutz benennen familienangehörige alleinerziehende unterstützen,wirtschaft
865,erhöht regenerationsbe mütter geburt rechnung tragen gemeinsam verantwortung familie kind anfang stärken,wirtschaft
866,familienbedingte auszeit oberer führungskraft ermöglichen   frei demokrat fordern zeitlich begrenzt auszeit mitglied vorstand aufsichtsrät an dere oberer führungskraft,wirtschaft
867,begründet fall ge- burt elternzeit pflege angehörige schwe- rer erkrankung mandat begrenzt zeitraum ruhen lassen niederlegen,wirtschaft
868,ersetzen bisherig regelung voll haftung abwesenheit zwang mandatsniederlegung,wirtschaft
869,gleich bezahlung gleich leistung transparenz gerechtigkeit   frei demokrat gleich bezahlung gleich gleichwertig leistung frau mann,wirtschaft
870,uhnter nehmen beschäftigter unterneh- mensinternen gender-pay-gap auswerten veröffentlichen,wirtschaft
871,sowohl durchschnittlich mittlerer verdienstunterschied prozentual anteil frau mann jeweilig gehaltsgruppe angeben,wirtschaft
872,mechanismus transparenz schaffen,wirtschaft
873,wichtig grundstein eigenver- antwortlich lösung problem arbeitgeber beschäftigter,wirtschaft
874,diversity management arbeitswelt   frei demokrat arbeitswelt ganz- heitlich diversity management management vielfalt ökonomisch modernisierung sinnvoll alternative quote voranbringen,wirtschaft
875,schaffen gleich chance aufstieg leistung unabhängig geschlecht alter ethnisch herkunft behinderung sexuel- ler orientierung religion,wirtschaft
876,mittelstand entwicklung konzept unterstützen,wirtschaft
877,öffentlich dienst struktur gleichstellung behindertenbeauftragter ganzheitlich diversity management einbinden,wirtschaft
878,mensch behinderung arbeitsmarkt stärken   frei demokrat gut beratung arbeitsvermittlung mensch behinderung,wirtschaft
879,vor- bereitung schule beginnen,wirtschaft
880,praxistauglich ausgestaltung budget arbeit praxisnah aktiv arbeitsvermittlung beglei- tung,wirtschaft
881,beschäftigter werkstatt   mensch behinderung bilden berücksichtigt potential arbeitsmarkt,wirtschaft
882,chance regulär beschäftigung verbessern,wirtschaft
883,fairness selbstständig   frei demokrat fordern fairness selbstständige,wirtschaft
884,freie beruf handwerk kultur kreativwirtschaft dienstleistungsbranche selbstständig erwerbstätigen klasse,wirtschaft
885,unterschiedlich reform- ansätzen selbstständigkeit erleichtern   selbstbestimmung ernst nehmen öffentlich wertschätzung selbstständig sorgen,wirtschaft
886,ungleichbehand- lung abbauen beitrag selbstständige gesetzlich krankenversicherung tatsächlich einnahme orientieren,wirtschaft
887,statusfeststellung selbstständige reformieren   frei demokrat fordern reform statusfest stellungsverfahrens,wirtschaft
888,statusfeststellungsverfahren zweifelsfrei klären lassen abhängig be schäftigung selbstständig tätigkeit vorliegen,wirtschaft
889,klar gesetzlich positivkriteria gewährleisten rechtssicherheit vorliegen bestimmt kriterium selbstständig   programm frei demokrat bundestagswahl   keit rechtssicher verbindlich feststellen,wirtschaft
890,zudem prüfung unabhängig stelle rentenversicherung vornehmen,wirtschaft
891,frei wahl altersvorsorge selbstständig   frei demokrat maximal wahlfreiheit selbstständige altersvorsorge,wirtschaft
892,form vorsorge frei wählbar,wirtschaft
893,zugang gesamt gefördert privat altersvorsorge künftig erwerbstätiger,wirtschaft
894,verhindern person zickzack-lebensläuf wechsel selbstständigkeit direktversicherung riester-för- derung verlieren,wirtschaft
895,gründungsphase karenz- frist,wirtschaft
896,halten pflicht altersvorsorge krankenversicherung angemessen,wirtschaft
897,wahlfrei heit selbstständig obligatorisch alter sicherungssystem selbstständige gelten gesetzlich rentenversicherung pflichtversichert,wirtschaft
898,mini midijob-grenze mindestlohn koppeln   frei demokrat minijob midijob-gren- ze erhöhen dynamisch gesetzlich mindestlohn koppeln,wirtschaft
899,anpassung mindestlohn reduzieren stunde beschäftigter rahmen mini beziehungsweise midijob arbeiten,wirtschaft
900,mini midijobber erhöhung allgemein lohnentwicklung abschneiden,wirtschaft
901,ändern leistungsgerechtigkeit sorgen,wirtschaft
902,tarifautonomie arbeitnehmerüberlassung stärken   frei demokrat zeitarbeit wert schätzung erfähren sozialversicherungspflich tig beschäftigung,wirtschaft
903,branche sämtlicher gesetzlich pflicht einhalten,wirtschaft
904,zeitarbeit sichern teilhabe beschäftigter   flexibilität unternehmen,wirtschaft
905,unnötig gesetzlich sondervorschrift zeitarbeit behindern integ rationsfunktion zeitarbeit arbeitsmarkt führen zusätzlich bürokratie,wirtschaft
906,ändern höchstüberlassungsdauer aufheben,wirtschaft
907,coronapandemie zeigen wichtig funktio- nierend gesundheitssystem,wirtschaft
908,mensch wohnortnah qualitativ hochwertig medizinisch versorgung sichern,Gesundheit
909,chance medizinisch digital fortschritt nutzen ge- sundheitssystem demographisch entwicklung möglich zukünftig pandemie anpassen,Gesundheit
910,krankenhaus finanziell absichern   frei demokrat fordern nachhaltig verbesserung investitionsfinanzierung maximalversorgend klein spezialisiert krankenhaus,wirtschaft
911,bedarfsgerecht qualitativ hochwertig versorgung bürgerin bürger sicherstellen,wirtschaft
912,hoch qualität vergütungssystem belohnen,wirtschaft
913,strukturre form stationär sektor verantwortungsvoll weiter- entwickeln fehlanreiz überversorgung überangebot krankenhausleistung bereinigen,wirtschaft
914,ungleichbehandlung privat öffentlich   versorgung vermeiden bekämpfen,wirtschaft
915,maffnahme ergreifen ziel herstellung arzneimittel deutschland eu verlagern,wirtschaft
916,mittelpunkt stehen abbau bürokratiepflicht prüfung investitionsbezu- schussung produktionsstätte prüfung zuschuß gewährung versorgungssicherheit,wirtschaft
917,gesundheitswesen digitalisieren   frei demokrat digitalisierung gesund heitswesen klar transparent rahmenbedingun   coronapandemie zeigen wichtig funktionierend gesundheitssystem,wirtschaft
918,mensch wohnortnah qualitativ hoch- wertig medizinisch versorgung sichern,Gesundheit
919,chance medizinisch digita- len fortschritt nutzen gesundheitssystem demographisch entwicklung möglich zukünftig pandemie anpassen,Gesundheit
920,länderrangfolg digital-health-index   hoch wert stellen höhrer entwicklungsstufe bereich digital health dar,wirtschaft
921,estland kanada dänemark israel spanien england schweden portugal niederlande österreich australien italien belgien schweiz frankreich deutschland   polen   ii   quelle bertelsmann stiftung,wirtschaft
922,konfessionell träger lehnen genauso entscheiden planungshoheit krankenkasse ver- sorgungsstruktur,wirtschaft
923,unabhängigkeit robert koch-institut sichern   frei demokrat robert koch-institut rki politisch unabhängigkeit garantieren,wirtschaft
924,präsidentin präsident neu schaffend vorstand fachlich frage weisungsunabhängig,wirtschaft
925,staat pandemisch notlage verhältnismäßig maßnah men reagieren,wirtschaft
926,bedürfen klar rechtli- chen definition,wirtschaft
927,rki politikabhängig behörde vorbild deutsch bund bank unabhängig institution umwandeln,wirtschaft
928,versorgungssicherheit arzneimittel gewährleisten   frei demokrat versorgung arznei- mittel impfstoff jederzeit gewährleisten,wirtschaft
929,engpässe   programm frei demokrat bundestagswahl   gen voranbringen,wirtschaft
930,benötigen offen standard in- teroperabilität datensicherheit,wirtschaft
931,vernetzung gesundheitsakteure patientin patient digital ausgestalten,wirtschaft
932,schnell verfüg barkeit patientinne patientendat sicherstellen,wirtschaft
933,digitalisierung wert potential arbeitsalltag gesundheitsakteur   erleichtern,wirtschaft
934,krankenhaus innovationsmotor krankenversorgung,wirtschaft
935,digital infrastruktur robotisch assistenzsystem gezielt fördern,wirtschaft
936,gesundheitswesen entbürokratisier   frei demokrat entbürokratisierung gesundheitswesen vorantreiben,wirtschaft
937,fordern bepreisung bürokratie berichtspflicht,wirtschaft
938,bezahlen künftig person anfordern,wirtschaft
939,schärfen fokus behandlung pflege patientinn patient verhindern kleinteilig gesetz verordnun     gen,wirtschaft
940,klagen sämtlicher akteur gesundheit wesen zunehmend bürokratisch auflage verbesserung versorgung führen,wirtschaft
941,gegenteil bleiben patientin patient,wirtschaft
942,präventionsgesetz reformieren   frei demokrat präventionsgesetz reformie- ren,wirtschaft
943,setzen überzeugung bevormundung,wirtschaft
944,kind jugendliche kindergärt schule ausbildung gesund lebensstil vermitteln verhütung krankheit ermögli chen,wirtschaft
945,sinn lebenslang gesundheitslernen erwachsene entsprechend information erhalten,wirtschaft
946,prävention krankheitsfrüherkennung ge sundheitsförderung wichtig bedeutung gesundheitswesen umfassen altersunab- hängig gesamt gesellschaft,wirtschaft
