,text,topic
525,weniger kas kadenartig zusammenbrüch sogar gesund unternehmen führen auftakt umfassend depression bilden,wirtschaft
526,negativzin sen führen volkswirtschaftlich schaden deutsch kapitalstock billion euro rentabel einsetzen,wirtschaft
527,ezb-politik verursacht wechselkursab wertung preisexplosion aktie immo- bilienmarkt zerstören kaufkraft wovon insbesondere     afd kapitalgedeckt alter sicherungssystem betriebsrent privat leben versicherung privat sparvermögen erhalten lehnen des- nullzin politik ezb entschieden,wirtschaft
528,afd fordern   mafsnahme euro   päisch zentralbank manipulation frei kapitalmarkt einstellen,wirtschaft
529,euro scheitern   arbeitnehmer rentner betreffen,wirtschaft
530,zins- manipulation treiben immobilienpreis miete,wirtschaft
531,negativzinse enteignen sparer mieter rentner führen langfristig altersarmut,soziale Ursachen
532,weiterhin führen ezb-politik zerstörung markt anleihe,wirtschaft
533,deutsch bund bank staatsanleihe ankaufen ezb täglich geschäft modell,wirtschaft
534,per billion euro staatlich privat anleihe erwerben teil betreiben ezb ideologisch verboten wirtschaftspolitik,wirtschaft
535,suprastaatlich rettungspolitik verletzen geltend eu-recht verbot staatsfinanzierung zentralbank verbot haftung schuld anderer mit gliedstaat,wirtschaft
536,rettungspolitik verstöfst zudem r-jahre gegeben zusicherung niemals haftung deutschland staat zulassen,wirtschaft
537,afd fordern rückkehr mafßsnahmen ezb manipulation frei kapitalmarkt einstellen staatsfinanzierung ezb faktisch vergemeinschaftung schuld beschränkung ezb aufrein geldpolitik heimlich ideologisch wirtschaftspolitik green deal anleihekauf nullzins-politik ezb-anleihekaufprogramm,wirtschaft
538,bundesbank auffordern mittel ezb einsetzen änderung geschäft ordnung abstimmungsmodalität bzgl,wirtschaft
539,stimmrecht mitglied ezb-rat geld-   dereuroistgescheitert,wirtschaft
540,politisch entscheidung herbeiführen,wirtschaft
541,stimm mitglied ezb-rat anteil haftend eigenkapital mitgliedsstaat orientieren,wirtschaft
542,praktiziert rotation verfahren verwerfen,wirtschaft
543,wohlstand sozial frieden europa wiedereinführung national währung   euro wirtschaftsgebiet derzeit   unterschiedlich leistungsfähig volkswirtschaft   fehlkonstruktion form weder öko   nomisch sozial funktionieren,wirtschaft
544,arbeitslosigkeit   süden europa erschreckend   folge fehlend bzw,soziale Ursachen
545,verlieren gegangen wett nu bewerbsfähigkeit land innerhalb euro wiedereingeführt korsett,wirtschaft
546,sozial euro-krise systemi- deulseh mark,wirtschaft
547,hoch kaufkraft sche problem,wirtschaft
548,lösung bestehen wiedereinfüh rung national währung land analog,wirtschaft
549,hoch leistungsfä leistung jeweilig volkswirtschaft ef   higkeit deutsch   widerspiegeln,wirtschaft
550,wirtschaft wiedergewinnen,wirtschaft
551,national währung staat   wirtschaft währung finanzpolitik verant-   wortlich erhalten politisch souveränität  ,wirtschaft
552,intern konflikt   euro-zone lösen früh euroland   streng vorgabe   euro-korsett verlieren gegangen wettbe   werbsfähigkeit wiederherstellen,wirtschaft
553,staat wettbewerbsfähigkeit euro-einführung     afd fordern dauerhaft erhalt uneingeschränkt bargeldnutzung wichtig bürgerlich freiheitsrecht verankerung grund gesetz,wirtschaft
554,euro scheitern   entscheidung veränderung wechselkurs wiederherstellen,wirtschaft
555,wiedereingeführt deutsch mark hoch kaufkraft land analog hoch leistungsfähigkeit deutsch wirtschaft wiedergewinnen,wirtschaft
556,senkung importpreis steigend realeinkommen führen gesamt deutsch volkswirtschaft zugute kommen derzeit export firma,wirtschaft
557,ehemalig bundeswirtschaft finanzminister schiller einst formulieren währung aufwertung sozial-dividend deutsch volk supermarkt billig kaufen,wirtschaft
558,afd bewusst wiedereinführung national währung umstellung belastung erfolgen,wirtschaft
559,niedri- ger kosten verbleibs eurosystem,wirtschaft
560,erhalt bargeld bargeld freiheit schutz enteignung totalüberwachung   bargeld istin gefahr,wirtschaft
561,unterstützung bundesregierung iwf ezb abschaffung bargeld vorbereiten,wirtschaft
562,abschaffung rolle geld gebührenfreiem wert   speicher einschränken,wirtschaft
563,abschaffung bargeld krisenfall enteignung kontoinhaber,wirtschaft
564,bargeld natürlich bollwerk enteignend negativzinse,wirtschaft
565,bargeldverbot bedeuten zahlungsvorgang elektronisch stattfinden,wirtschaft
566,eröffnen staat bank   dereuroistgescheitert,wirtschaft
567,total kontrolle geldstrom wirtschaftsaktivitäte finanztransaktion umstand sogar aufenthaltsort bürger,wirtschaft
568,gläsern bankkunde gläsern mensch vollüberwachung privat intim lebensbereich,wirtschaft
569,freiheitlich recht staat kontrollmöglichkeit vereinbar,wirtschaft
570,afd fordern dauerhaft erhalt uneingeschränkt bargeldnutzung wichtig bürgerlich freiheitsrecht verankerung grundgesetz,wirtschaft
571,afd sprechen zentralbanker herausgegeben digital währung einfallstor schleichend abschaffung bargeld sein,wirtschaft
572,verfügbarkeit wert sofortmafsnahme   aufbewahrungsfunktion bargeld erhalten fordern afd bun   bleiben,wirtschaft
573,desregierung deutsch bundesbank   überbeanspru target-risiko beenden chung verrech irre nungskonto target aktivseite bundesbankbilanz belaufen unterbinden,wirtschaft
574,überziehungskredit einzeln notenbank euro-staat target-forderungen gläubigerstaat aufüb billion euro,wirtschaft
575,forderung deutsch bundesbank unbesichert derzeit unverzinst fällig stellbar forderung,wirtschaft
576,beitreibung mangels sicherheit ungewiss,wirtschaft
577,reihe wahrscheinlich szenario ausbuchung betrag,wirtschaft
578,target wertverlust stellen hoch milliarden-risiko bundeshaushalt deutsch steuerzahler dar,wirtschaft
579,sicher ezb anspruchs gegner bundesbank fall teil-)auflösung eurozone deutsch target-forderungen     afd fordern deutsch bundesbank ausland gelagert staatsgold vollständig umgehend deutschland über fahren,wirtschaft
580,euro scheitern   abgewertet euro zurück- zahlen,wirtschaft
581,substanzlos target forderung hoch deutsch aufsenhandelsüberschuß innerhalb eurozone deutsch volkswirtschaft zugute,wirtschaft
582,sofortmafgnahme fordern afd bund regierung deutsch bundesbank bislang geduldet überbeanspruchung verrechnungskonto target-zu unterbinden,wirtschaft
583,target-forderungen deutsch bundesbank abzuschmelzen   täglich ausgleichen angemessen verzinsen sicherheit unterlegen,wirtschaft
584,afd sinnvoll vorschlag target-forderungen monetarisieren bzw,wirtschaft
585,nutzbar,wirtschaft
586,bundesbank z,wirtschaft
587,target-forderungen kapital markt investor weiterverkaufen erhalten ausländisch aktie ausländisch gold sachwert anlegen,wirtschaft
588,national investition   solange euro last deutschland weiterbestehen deutschland grofsen refinanzierungsbedarf ezb eu abwickeln,wirtschaft
589,notprogramm-mittel strikt hilfe investition deutschland einsetzen eu ezb finanzieren,wirtschaft
590,deutsch target-forderungssaldo mobilisieren,wirtschaft
591,euro scheitern   absicherung eurokrise geldsystem reformieren deutsch staatsgold vollständig deutschland   deutschland plötzlich währung politisch krisenfall handlungsfähig,wirtschaft
592,wiedereinführung deutsch mark teilweise ausland gelagert staatsgold   temporär deckungsoption dienen,wirtschaft
593,gold istnach historisch erfahrung potenziell deckung währung krise   situation bzw,wirtschaft
594,einführung währung vertrauensaufbau relevant,wirtschaft
595,staatsgold gegenparteie verwahrrisiko land aufbewahren,wirtschaft
596,afd fordern deutsch bundesbank dasim ausland gelagert staatsgold vollständig umgehend deutschland überführen,wirtschaft
597,zudem fordern afd herbeiführung verfassungsrechtlich abzusichernd bilanziell sonderstatus goldreserve abwehr ausbuchungsgefahr aufgrund dramatisch verschlechternd qualität bundesbank-bilanz,wirtschaft
598,langfristig halten grundsätzlich reform geldsystem notwendig frei währungswettbewerb goldgedeckt währungssystem,wirtschaft
599,kapitel   außen verteidigung politik     vergemeinschaf tung europäisch   aufse sicherheit   politik gasp europäisch auswärtig dienst lehnen afd,Politik und Ideologie
600,außen verteidigungspolitik   außen verteidigungspolitik   außenpolitik deutschland deutsch interesse ausrichten   deutschland bedeutend wirtschaft kulturnation welt interessiert staat beziehung pflegen friedlich zusammenleben volk fördern,wirtschaft
601,afd bekennen wert charta vereint nation völkerrecht,wirtschaft
602,insbesondere selbstbestimmungsrecht volk agende zwischenstaatlich organisation ngos machtzuwachs global agierend konzern aushöhlen,wirtschaft
603,international beziehung befinden umbruch multipolar weltordnung,wirtschaft
604,sicherheitspolitisch langfristig erlangung strategisch autonomie deutschland europäisch partner anstreben,Politik und Ideologie
605,rahmen deutschland rolle europa verantwortungsbewusst wahrnehmen,wirtschaft
606,vergemeinschaftung europäisch aufsen sicherheitspolitik gasp europäisch auswärtig dienst lehnen afd,Politik und Ideologie
607,stabil europäisch friedensordnung bedürfen ausgewogen zusammenarbeit sowohl usa russland,Politik und Ideologie
608,legitim sicherheit interesse europäisch staat berücksichtigen,Politik und Ideologie
609,außen verteidigungspolitik,wirtschaft
610,vereint nation reformieren verändert gewichtung welt rech nung tragen,wirtschaft
611,streben ständig sitz deutschland sicherheitsrat abschaffung deutschland gerichtet feindstaat klausel charta vereint nation un-migrationspakt global compact for migration aufkündigen,wirtschaft
612,afd fordern strikt einhaltung nicht- einmischungsgebot innerer angelegenheit staat nichtstaatlich akteur,wirtschaft
613,rolle osze stabilisierung krisenregionenin europa peripherie konsensprinzip bewähren ausbauen,wirtschaft
614,setzen nachdrücklich stärkung erweiterung kontrollmechanisme nuklear konventionell rüstung neu- verhandlung kürzlich ausgesetzt vertrag inf open skies,wirtschaft
615,islamistisch terrorismus stellen weiterhin ernst bedrohung international staat gemeinschaft dar,wirtschaft
616,verfügung stehend legal mittel bekämpfen,wirtschaft
617,afd fordern strikt einhaltung nichteinmischung gebot innerer angele genheit staat,wirtschaft
618,stabil europäl- sch friedensordnung bedürfen ausgewo gen zusammenarbeit sowohl usa russland,wirtschaft
619,außen verteidigungspolitik   verhältnis wichtig staat wandel geopolitik   mitgliedschaft nato aktiv rolle deutschland osze zentral element sicherheitsstrategie,wirtschaft
620,nato rein verteidigung bündnis,wirtschaft
621,afd treten einsatz- gebiet nato gebiet bündnisstaat begrenzen,wirtschaft
622,usa derzeit stark bündnispartner deutschland,wirtschaft
623,leitbild beziehung unser land gleichberechtigung beide partner,wirtschaft
624,sanktionsmafsnahme usa deutschland hinnehmbar,wirtschaft
625,einklang us-forderung ge verteilung last europäisch bestrebung mitsprache nato istees folgerichtig deutsch interesse europäisch säule nato stärken,Politik und Ideologie
626,entspannung verhältnis russland vor- aussetzung dauerhaft frieden europa,wirtschaft
627,liegen deutsch europäisch interesse russland sicherheitspolitisch gesamtstruktur einbinden,Politik und Ideologie
628,setzen wiederaufnahme regelmäfßsi ger gespräch rahmen nato-russland-rat,wirtschaft
629,ferner erweiterung vertiefung   außen verteidigungspolitik,wirtschaft
630,vertrauen sicherheitsbildend mafsnahme kooperation bereich rüstungskontrolle verzicht ausbau militärisch infrastruktur unmittelbar nähe jeweilig interessenbereiche entspannung dienen,wirtschaft
631,afd treten aufhebung eu-sanktion ausbau wirtschaftsbeziehung russland,wirtschaft
632,fertigstellung inbetriebnahme gasleitung nord stream halten unverzichtbar,wirtschaft
633,volksrepublik china gewinnen deutschland handelspartner bedeutung,wirtschaft
634,projekt   kooperation seidenstrafse china jahrhundertvor china darfnur be starten,wirtschaft
635,mitgestalten setzen afd offensiv beteiligung deutschland raimess erfolgen,wirtschaft
636,projekt,wirtschaft
637,chinesisch seidenstrafs nn u,wirtschaft
638,strategie ost west deutschland eu initiative west ost ergänzen,wirtschaft
639,gelten verhindern,wirtschaft
640,insbesondere überregional infrastrukturprojekt,wirtschaft
641,zunehmend einflussnahme china welt herausforderung,wirtschaft
642,kooperation china bedingung gleichberechtigung faimess erfolgen,wirtschaft
643,setztinsbesondern angleichung derrechtlich rahmenbedingung handel investition voraus,wirtschaft
644,weit ausverkauf deutsch bzw,wirtschaft
645,europäisch technologie verhindern,Politik und Ideologie
646,grofsbritanni brexit wirtschaftlich eng europa verflochten bleiben,wirtschaft
647,afd befürworten     afd treten wiedereinsetzung wehrpflicht,wirtschaft
648,außen verteidigungspolitik   pflege eng beziehung vereinigt königreich,wirtschaft
649,möglich blockade strafmafsnahmen seitens eu lehnen,wirtschaft
650,beziehung türkei schwierig neu gestalten,wirtschaft
651,türkei gehören kulturell europa,wirtschaft
652,zunehmend islamisierung anlass sorge zeigen türkei europa westlich wertegemeinschaft entfernen,wirtschaft
653,afd lehnen beitritt türkei eu fordern sofortig beitritt verhandlung,wirtschaft
654,unterstützen hingegen bemühung visegrad-staat bewahrung europäisch identität,Politik und Ideologie
655,westbalkan wichtig europa zu nehmend interessengebiet fremd macht,wirtschaft
656,stabilisieren treten afd privilegiert partnerschaft land region,wirtschaft
657,sicherheitspolitisch zusammenarbeit mitihnen bezug migration geschehen vertiefen,wirtschaft
658,erweiterung eu strikt ablehnen,wirtschaft
659,wiederherstellung wehrfähigkeit deutschland   deutsch streitkraft befinden deso- lat zustand,wirtschaft
660,fehlen personal einsatzfähig ausrüstung,wirtschaft
661,hauptauftrag land bündnisverteidigung rechnung tragen bundeswehr finan ziell ausstatten eigenständigkeit insbesondere material personal zurückgegeben   außen verteidigungspolitik,wirtschaft
662,,wirtschaft
663,privatisierung zentralisierung gehören zurückgedrehen anwendung finden nachweisbar notwendig einsatzfähigkeit truppe erhöhen,wirtschaft
664,verantwortung hand inspek teuer kommandeur auftragserfüllung verantwortlich geben,wirtschaft
665,afd lehnen nuklear erstschlagvorbehalt setzen global abschaffung abc-waften,wirtschaft
666,ziel abzug atomwaffe deutschland deutschland gerichtet atomar kurzstreckenwaffe,wirtschaft
667,nuklear teilhabe bundesrepublik obsolet,wirtschaft
668,afd fordern erhalteiner autonom nr afd fordern   leistungsfähig wehrtechnisch industrie erhalt autonom,wirtschaft
669,leistungsfähig deutschland,wirtschaft
670,insbesondere hybrid bedro ensechnisch   hungen cyberattack staatlich nicht- industrie staatlich akteur massiv stärkung bundeswehr gebiet rechnung tragen  ,wirtschaft
671,bundeswehr stark korpsgeist tradition deutsch wert pflegen,wirtschaft
672,tug soldat ehre treue kameradschaft tapferkeit,wirtschaft
673,bundeswehr traditio nen deutsch militärgeschichte leben,wirtschaft
674,helfen soldatisch haltung tugende öffent lichkeit manifestieren,wirtschaft
675,militärisch liedgut brauchtum,wirtschaft
676,jahrzehnt wehrpflichtarmee bundesrepublik deutschland dienst leisten verankerung streitkraft gesellschaft sorgen,soziale Ursachen
677,außen verteidigungspolitik   afd treten wiedereinsetzung wehr- pflicht,wirtschaft
678,wehrpflicht gemeinschaft dienstjahr ergänzen,wirtschaft
679,anwendung finden frau mann wehrdienst entscheiden,wirtschaft
680,gemeinschaftsdienst sollin bereich pflege feuerwehr technisches hilfswerk leisten,wirtschaft
681,loyalitätskontlikte vermeiden dienstin streitkraft ausschließlich deutsche vorbehalten staatsangehörigkeit verfügen,wirtschaft
682,entwicklungspolitik stabilität sicherheit wirtschaftsinteres   afd fordern grundsätzlich strategie- wechsel entwicklungspolitik deutsch sicherheit wirtschaftsinteresse rechnung tragen,wirtschaft
683,afd fordern entwicklungspolitik prinzip eigen   grundsätzlich verantwortung achtung recht staatlich strategiewechsel selbstb,wirtschaft
684,dd r kt d entwicklungspolitik elbstbestimmung respekt   deut- kulturell identität partner tragen,wirtschaft
685,hilfe sehen sleherneiis hilfe selbsthilfe unterstützung wirtschaftsinteresse   rechnung tragen,wirtschaft
686,korrupt system,wirtschaft
687,deutschland illiard euro zweit- wichtig geberland entwicklungshilfe weltweit,wirtschaft
688,deutsch europäisch entwick   außen verteidigungspolitik   lungspolitik realistisch blick bevölkerungsexplosion afrika wahr   milliarde einwohner milliarde optimiert entwicklung politik aufse beeinflussen,Politik und Ideologie
689,erfolg deutsch entwicklungszusammenarbeit strikt prinzip nachfrageorientierung seitens partnerland sichern,wirtschaft
690,priorität besitzen langfristig kooperationsvorhaben,wirtschaft
691,signifikan-   te finanziell selbstbeteiligung partnerland mindestens   gesamt finanzierungsvolumen projekt obligatorisch,wirtschaft
692,messbar ergebnis liefern regel- mäfsigen unabhängig evaluierung unterziehen,wirtschaft
693,aufgrund begrenzt vielmehr deutsch interesse orientiert entwicklungspolitik ausgewählt land konzentrieren,wirtschaft
694,wichtig kriterium niedrig korruptionsindex -- pfleglich umgang früh entwicklung projekt c eigenanstrengung bildungsbereich d offenlegung staatseinkünfte insbesondere bodenschätz e bisherig beitrag empfängerland regional stabilität,wirtschaft
695,aufserdem gewährung entwicklungshilfe bereit schaft rücknahme ausreisepflichtig migrant knüpfen,wirtschaft
696,konzept umsetzen afd rahmen eu-reform entwicklungspolitik national ebene mitgliedstaat     konzept umsetzen afd rahmen eu-reform entwicklungspolitik national ebene   mitglied   staat verlegen     entscheidung aus ländisch national gericht extraterritorial wirkung betrachten   nichtig einseitig verhängt sanktion wirtschaft projekt unser land völkerrechtswidrig,wirtschaft
697,außen verteidigungspolitik   verlegen,wirtschaft
698,deutschland wirtschaftlich stärke ausbauen   weltwirtschaft befinden spannungsfeld ausbau global verflech tungen maßvoll rückführung dezentral regional fokussiert wertschöpfungsstruktur,wirtschaft
699,deutsch aufsenhandelspolitik diskriminierungsfrei zugang ausländisch import exportmärkt deutsch unternehmen gewährleisten,wirtschaft
700,schliefst zugang rohstoff freiheit handelsweg,wirtschaft
701,kernaufgabe verlässlich handel regel erhalten gemäfs interesse unser land weiterentwickeln,wirtschaft
702,ideologisch motiviert alleingäng lieferkettengesetz lehnen,wirtschaft
703,fordern aufserdem stark kontrolle berücksichtigung gesamtwirtschaftlich verteidigungspolitischer deutsch interesse übernahme deutsch unternehmen ausländisch konzern finanzinvestor,wirtschaft
704,sicherheitsrelevante grundversorgungsrelevant bereich übernahme schützen,wirtschaft
705,entscheidung ausländisch national gericht extraterritorial wirkung betrachten nichtig ein seitig verhängt sanktion wirtschaftsprojekte unser land völkerrechtswidrig,wirtschaft
706,außen verteidigungspolitik   auswärtig kultur bildungspolitik deutschland   afd deutsch kultur sprache ausland   deutlich stärkerem mafse fördern,wirtschaft
707,deutsch auslandssender goethe-institut verschieden kulturprojekt positiv bild deutschland welt vermitteln,wirtschaft
708,sowohl aktuell entwicklung wissenschaft künst reich kulturell erbe land werben,wirtschaft
709,angesichts zunehmend mobilität arbeitsleben hierbei deutsche ausland kind denken diein muttersprache informieren,wirtschaft
710,auftrag deutsch welle goethe-institute mitt     ler deutsch sprache kultur fungieren afd bekennen   verwässern,wirtschaft
711,ausdrücklich   fürsorgepflicht deutschland gegen-   auswärtig kulturpolitik deutschland deutsch minder   ziel verfolgen volk   heiten interesse rahmen   staat brücke bauen,wirtschaft
712,wirtschaft politik kultur politik nach-   zuletzt tourismus profitieren,wirtschaft
713,bess verständnis kulturell wert tradition geschichte vertrauen schaffen deutschland zuverlässig partner empfehlen,wirtschaft
714,schutz ausbau sprachkenntnis gebiet deutsch minderheit erfordern besonderer beachtung förderung,wirtschaft
715,afd bekennen ausdrücklich fürsorgepflicht deutschland deutsch minderheit interesse rahmen politik nachdrücklich unterstützen,wirtschaft
716,drücklich unterstützen,wirtschaft
717,deutsch englisch franzö sisch europä isch institution verfahrenssprache gleichstellen,wirtschaft
718,außen verteidigungspolitik   europäisch institution deutsch sprache gemäfßs rechtlich stellung verbreitung tatsächlich verfahrenssprach englisch französisch gleichstellen,Politik und Ideologie
719,austritt großbritannien eu forderung nachdruck erhalten,wirtschaft
720,innerer sicherheit     fordern wiedereinführung verbindlich extremis- musklausel,Politik und Ideologie
721,innerer sicherheit   innerer sicherheit   terroranschlag weihnachtsmarkt berliner gedächtniskirche vorläufig tiefpunkt serie ereignis zeigen sicherheit bestellen,wirtschaft
722,gewaltexzes linksextrem antifa migran- tisch jugendbande strafs stadt deutlich innerer sicherheit schaden nehmen,Infrastruktur
723,zunehmend straßengewalt terror kriminalität naturereignis dieman kritiklos hinnehmen,wirtschaft
724,menschengemacht ursache bekämpfen,wirtschaft
725,genau,wirtschaft
726,linke gewalt entschieden bekämpfen   linksextremismus überschreiten zunehmend schwelle linksterrorismus,Politik und Ideologie
727,fordern verstärkt anstrengung kampf linksextremismus,Politik und Ideologie
728,gewährung staatlich fördergeld verpflichtungserklärung koppeln extremistisch struktur unterstützen,Politik und Ideologie
729,fordern wiedereinführung verbindlich extremismusklausel,Politik und Ideologie
730,hinaus fordern verbot linksextremistisch plattform indymedia,Politik und Ideologie
731,gewalttätig unterstützende linksextremistisch autonom gruppe sogenannter antifa zuzuordnen terroristisch vereinigung einstufen,Politik und Ideologie
732,bundesregierung beabsichtigt   innerer sicherheit,wirtschaft
733,privilegierung antifa-recherch verhindern ggf,wirtschaft
734,umgehend abschaffen,wirtschaft
735,wirksam bekämpfung ausländerkriminalität   erheblich anteil ausländer insbesondere   gewalt drogenkriminalität   öffentlich unruhe führen derzeit selten   ausländerrechtlich mafsnahme,wirtschaft
736,ausländisch   kriminelle häufig abschiebung   hinderniss berufen weise   abschiebung verschonen,wirtschaft
737,fordern   erleichterung ausweisung insbesondere   wiedereinführung zwingend ausweisung   geringfügig kriminalität -- ausweisung   strafgericht c ermöglichung afd fordern,wirtschaft
738,oo,wirtschaft
739,erleichterung   unterbringung abgeschoben krimineller   ausweisung   ausland d schaffung möglichkeit gefährd insbesondere   insbesondere terrorist haft zunehmen   inland erheblich zwingend   gefahr allgemeinheit ausgehen,wirtschaft
740,ausweisung   geringfügig einbürgerung krimineller zuverlässig verhin- kriminalität,wirtschaft
741,dern ablehnung erwerbs deutsch staatsangehörigkeit geburt deutschland hierdurch u,wirtschaft
742,angehörige kriminell clan automa- tisch deutsch staatsbürger abschaffung einklagbar anspruch einbürge rung verschärfung ausschlussgründe   einbürgerung kriminalität,wirtschaft
743,schwer kriminalität innerhalb erfolgt einbürgerung mitwirkung terror     bund polizei personell strukturell wirksam grenzschutz unser land ausrichten,wirtschaft
744,innerer sicherheit   organisation zugehörigkeit kriminell clan einbürgerung zurücknehmen,wirtschaft
745,hierzu art,wirtschaft
746,abs,wirtschaft
747,g entsprechend anpassen,wirtschaft
748,vollstreckung ausland   entlastung justizvollzugsanstalt aus ländisch straftäter vereinbarung möglichst heimatnah staat einrichtung vollzug anstalt treffen anforderung europäisch menschenrechtskonvention entsprechen,Politik und Ideologie
749,deutsch leitung anwen dung deutsch recht stehen,wirtschaft
750,jugendstrafrecht   sicherheitslage verschärfen ballungsgebiet dramatisch,wirtschaft
751,besonderer rolle hierbei spielen jung täter derzeitein geradezu zahnlos gegenüberstehen,wirtschaft
752,erzieherisch erfolg segment lassen erfahrungs- gemäfsnur sofortig inhaftierung täter schwer delikt erreichen,wirtschaft
753,fordern entsprechend änderung einschlägig gesetz insbesondere haftrecht,wirtschaft
754,einsetzend kriminell entwicklung strafmündigkeitsalter zwölf absenken erreichen volljährigkeit erwachsenenstrafrecht anwendung finden,wirtschaft
755,bundespolizei stärken grenzschutz national aufgabe   sicherheit nation basieren sicher gren- zen,wirtschaft
756,zeit ungeregelt migration grenzüber-   innerer sicherheit   schreitend kriminalität terrorismus schutz europäisch binnengrenze wachsend bedeutung,Politik und Ideologie
757,bundespolizei rechtlich personell technisch lage versetzen aufgabe erfüllen,wirtschaft
758,zuständigkeitsbereich bundespolizei bekämpfung illegal migration grenzüberschrei- tend kriminalität km landesgrenze seebereich km ausweiten,wirtschaft
759,zudem fordern bundespolizei einsatz modern fahndungstechnik einsatz gesichtserkennungssoftware,wirtschaft
760,fahndungserfolg grenzkontrolle anlässlich international gipfeltreffen belegen erfordernis effizient grenzschutz,wirtschaft
761,bundespolizei personell strukturell aufein wirksam grenzschutz unser land ausrichten,wirtschaft
762,reform polizei   polizeibeamter bund land gewährleisten öffentlich sicherheit groß persönlich einsatz,wirtschaft
763,staat stich lassen personalmangel strukturell unzulänglich keiten unzureichend ausrüstung bewaffnung schlecht bezahlung miserabl sozial absicherung,wirtschaft
764,zustand empörend,wirtschaft
765,schluss,wirtschaft
766,afd fordern polizei soldat rettungsdienste bundeseinheitlich besoldung angemessen vergütung gefährdungszulag zulage überstunde sondereinsatz,wirtschaft
767,ferner fordern angemessen bewaffnung ausrüstung u,wirtschaft
768,körperkamera,wirtschaft
769,afd fordern polizei soldat rettungsdienste bundeseinheitlich besoldung angemessen vergütung gefährdungszulag,wirtschaft
770,organisiert kriminalität ok entscheiden nachhaltig bekämpfen,wirtschaft
771,fahndung möglichkeit verbessern kriminell aktivität erworben vermögen einziehen,wirtschaft
772,innerer sicherheit   dienstherr dienstunfähigkeit diensthaftpflichtversicherung übernehmen anpassung hinterbliebenenversorgung höhe pensionsansprüch letzter amt tod qualifiziert dienstunfall sorgen,wirtschaft
773,fahndungsmöglichkeit verbessern   verbesserung fahndungsmöglichkeit   polizeibehörde kriminalitäts- neuralgisch platz gebäuden video überwachung gesichtserkennungssoftware einsetzen,wirtschaft
774,fahndung unbekannt täter erlauben vorhanden dns-spurenmaterial biogeografisch merkmal gesucht person untersuchen lassen zielgerichtet fahndungsmafsnahme ermögli- chen,wirtschaft
775,zwischenstaatlich vereinbarung erreichen polizeibeamter einsatz lage versetzen feststellen ggf,wirtschaft
776,ermittlung strafverfahren kontrolliert person ausland anhängig,wirtschaft
777,organisierte kriminalität bekämpfen   organisierte kriminalität ok entschie- nachhaltig bekämpfen,wirtschaft
778,kriminell aktivi tun erworben vermögen einziehen,wirtschaft
779,geschehen zufriedenstellend weise,wirtschaft
780,bestehend rechtlich instrumen te nutzen weiterentwickeln,wirtschaft
781,mehrzahl täter bereich organisierten kriminalität ausländer,wirtschaft
782,ausweisung   innerer sicherheit   vereinfachen,wirtschaft
783,personenkreis ok-zugehörigkeit ausweisungsgrund einführen,wirtschaft
784,sicherheit bürger verbessern   vorschlag eu-kommission eu-parla- mentin reaktion terroranschlag paris november eu-feuerwaffenrichtlinie   ändern,wirtschaft
785,verschär fung waffenrecht,wirtschaft
786,betreffen verschärfung ohnehin restriktiv waffenrecht sportschütz jäger waffensammler,wirtschaft
787,illegale terroristisch anschlag benutzt waffe erfassen,wirtschaft
788,umsetzung eu- feuerwaffenrichtlinie lehnen weiterhin,wirtschaft
789,legalwaffenbesitzer kriminalisieren illegal waffenbesitz handel riegel vorzu- schieben,wirtschaft
790,strafjustiz verbessern   afd setzen schnell verbesserung justizorganisation stärkung unser recht system effektiv rechtsschutz bürger,wirtschaft
791,einzelnen verfahren beschleunigen dienoch   jahrhundert stammend prozessordnung modernisieren -- personal justizwesen einstellen c schwer kriminalität erleichterung inhaftnahme wirkungsvoll bekämpfen d strafe bewährung aussetzen e mindeststrafmaß messerdelikt erhöhen,wirtschaft
792,afd setzen schnell verbesse rung justizorganisa- tion stärkung unser rechtssystem effektiv rechtsschutz bürger,wirtschaft
793,islam   islam   afd stehen uneingeschränkt glauben gewis sens- bekenntnisfreiheit art,wirtschaft
794,grundgesetz,wirtschaft
795,muslim integrieren grundordnung grundrecht anerkennen geschätzt mitglied gesellschaft,wirtschaft
796,unser säkular staat stehen staatlich afd stehen religiös gebot,wirtschaft
797,soweit islam herrschaft uneingeschränkt glauben gewissens-   anspruch alleingültig religion erheben recht bekenninispreihel,wirtschaft
798,grundsatz scharia deutschland durch- art,wirtschaft
799,grundgesetz,wirtschaft
800,setzen rechtsordnung voll anerkennen sogar bekämpfen ister freiheitlich-demokratisch grundordnung deutsch lands vereinbar gefährden innerer   frieden,wirtschaft
801,kritik islam religionskritik legitimieren grundrecht frei meinung außerung,wirtschaft
802,inakzeptabel kritik islam vorwurf islıamophobie rassismus unterdrücken,wirtschaft
803,jüdisches leben deutschland rechtsextremist zunehmend juden- israelfeindlich muslime bedrohen,Politik und Ideologie
804,angriff jude antisemitisch beleidigung konsequent strafrechtlich ahnden,wirtschaft
805,al-quds-tage berlin demonstrant zerstörung israel fordern dauerhaft verbieten,wirtschaft
806,islam   verfassungsschutz eingeschätzt terrorgefahr dschihadist ständig bedrohung unser leben frieden,wirtschaft
807,bildung parallelgesellschaft muslimisch friedensrichter rechtsvorschrift scharia anwenden staatlich monopol strafverfolgung rechtsprechung unterlaufen unterbinden,wirtschaft
