,text,topic
1232,hoch standard sinn sozial-ökologischen transformation binnen- markt erhalten ausbauen stärken innovationskraft unternehmen ermöglichen ausnutzung skaleneffekt begünstigen international handel,wirtschaft
1233,digitalisierung gestalten dienstleistung plattform marktmacht regulieren,wirtschaft
1234,plattform verpflichten euro- paisch qualität sicherheitsstandard online-handel gewährleisten,wirtschaft
1235,global lenkungswirkung binnenmarkt steigern sicherstellen unternehmen europäisch markt international verantwortung produktion vertriebsweise entlang gesamt wertschöp fungskette übernehmen,Politik und Ideologie
1236,handlungsspielraum kommune europäisch union ausbauen daseinsvor- sorge liberalisierungsdruck schützen,Politik und Ideologie
1237,sozialunternehmen genossenschaft stärken   bereich wirtschaft stärken langfristig nachhaltigkeit zählen kurzfristig rendite oftauch beitrag demokratisierung wirtschaft leisten,wirtschaft
1238,unterstützen einerseits genossenschaft krisenfest gemein- wohlorientierter rechtsform,wirtschaft
1239,andererseits fördern sozialunternehmen gesellschaftlich anliegen unter- nehmerisch handeln direkt sozial-ökologischen ziel verbin,wirtschaft
1240,begrüßen konzept gemeinwohlökonomie   bundestagswahlprogramm,wirtschaft
1241,bündnis grünen     kapitel,wirtschaft
1242,kapitel,wirtschaft
1243,bereit,wirtschaft
1244,idee gemeinwohl privatwirtschaftlich breite tragen,wirtschaft
1245,schaffen zielgruppenspezifisch finanzierungsinstrument programm klassisch gründung innovationsfinanzie rung ausweiten,wirtschaft
1246,ziel gründungswelle neu genossen schaft sozial-ökologisch inspiriert gemeinwohl orientiert unternehmen,wirtschaft
1247,rahmenbedingung wirtschaften systematisch verbessern bestehend benach teiligung beseitigen,wirtschaft
1248,gründungszuschuss arbeitsagentur wirtschaftlich gewinn sozial-ökologischen wirkungskriterie abhängig,wirtschaft
1249,genutzt guthaben verwaist konto sofern erbanspruch vorhanden fonds nutzen zielgerich- tet nachhaltig sozial innovation investieren,wirtschaft
1250,form nachhaltig unternehmertum   setzen einführung unternehmensform ver- antwortungseigentum,wirtschaft
1251,unternehmer innen verste- hen unternehmen individuell konsumierbar vermögen,wirtschaft
1252,unternehmen kurzfristig sharehol der-value dienen langfristig ausrichten gemein verpflichten,wirtschaft
1253,brauchen rechtsform hundertprozentig vermögensbindung unternehmen ermög- licht,wirtschaft
1254,gewinn reinvestieren spenden,wirtschaft
1255,stimmrecht beschäftigter kollektiv einzelnen treu- händerisch halten meist bietend n verkaufen ähnlich anwaltlich partner schaft aktiv unternehmen verbunden person weitergeben,wirtschaft
1256,bringen digitalisierung voran   europäisch cloud-infrastruktur   datum schlüsselressource digital welt insbesondere anwendung künstlich intelligenz,Politik und Ideologie
1257,industri- ell bereich ansatz schaffen gemein-   bundestagswahlprogramm,wirtschaft
1258,bündnis grünen bundestagswahlprogramm,wirtschaft
1259,sam freiwillig nutzung sowohl personenbezogen personenbezogen anonymisiert datum bei- spiel entwicklung fertigungsprozesse verbessern rechtssicher gestalten,wirtschaft
1260,profitieren mittelstand,wirtschaft
1261,hierfür brauchen klar gesetzlich spielregel kooperativ dezentral datenpool datentreuhandmodelle datengenossenschaft gemeinsam kartellbe- hörd überprüfbar nutzung datum ermöglichen,wirtschaft
1262,europäisch standard regel setzen,Politik und Ideologie
1263,kritisch infrastruktur schützen gemeinsam europäisch cloud-infrastruktur basis open-source-technologi reali- sieren,Politik und Ideologie
1264,europa expertise bereich verarbeitung datenmeng künstlich intelligenz investieren,wirtschaft
1265,hightech-standort ausbauen   rasant entwicklung corona-impfstoff wissenschaft ler*innen unternehmer innen mainz zeigen innovationskraft forschung unternehmensland schaft stecken,wirtschaft
1266,innovationskraft staat tempo ent- schlossen investition unterstützen,wirtschaft
1267,bereich künstlich intelligenz kl quantencomputing it-sicherheits- kom munikation biotechnologie entwick lung ökologisch batteriezell fördern technologisch souveränität sichern weltweit konkurrenz vorne mitspielen,wirtschaft
1268,legen besonderer fokus ökologisch sozial potenzial technologie heben,wirtschaft
1269,verbessern innovation leben bedingung menschheit sichern wohlstand,wirtschaft
1270,benötigen privat risikokapital staatli- che fonds stark hebeln,wirtschaft
1271,international standort-wett bewerb mithalten bedürfen stark europäisch vernetzung spitzenforschung,Politik und Ideologie
1272,investieren spitzenforschung bildung cluster bereich,wirtschaft
1273,grundstein legen europäisch souveränität wei- teren trend kl unterstützung europäisch ökosystem erproben allgemein künstlich intelligenz artificial general intelligence,Politik und Ideologie
1274,hightech-standort ausbauen   bundestagswahlprogramm,wirtschaft
1275,bündnis grünen     kapitel,wirtschaft
1276,kapitel,wirtschaft
1277,bereit,wirtschaft
1278,dringend benötigt talent anziehen,wirtschaft
1279,forschung bedeuten angemessen finanzierung,wirtschaft
1280,start-up-wagniskapital richtung geben   technologisch exzellent bahnbre- chend technologie geschäftsmodell markt dienst leistung produkt umwandeln,wirtschaft
1281,fördermöglichkeite netzwerk start-up jung unternehmen nationa- ler europäisch ebene unterschied gut idee flipchart weltweit erfolgreich unter nehmen ausmachen,Politik und Ideologie
1282,staatlich wagniskapitalfonds helfen unser gründer*inn dauerhaft heimat geben,wirtschaft
1283,fordern schnell investieren,wirtschaft
1284,zukunftsfonds verstreut förderangebot bündeln vielfache privat geld hebeln,wirtschaft
1285,gleichzeitig funktionierend sekun därmarkt direktinvestition anteil wagniskapitalfonds aufbauen co-investing-plattform,wirtschaft
1286,mis- sion zukunftsfond nachhaltigkeit,wirtschaft
1287,finanzieren insbesondere projekt bereich greentech künstlicher intelligenz nach- haltiger mobilität bioökonomie zirkulärwirtschaft risikoprofil einfach finanzierung markt bekommen,wirtschaft
1288,finanzierungsform gezielt gründung start ups green economy anpassen barriere zugang auf tragen öffentlich beschaffung abbauen,wirtschaft
1289,regionale greentech- hubs fördern zusammenarbeit start-ups etabliert unternehmen erleichtern,wirtschaft
1290,internetgigant regulieren   setzen funktionierend fair wettbewerb digital markt,wirtschaft
1291,übermäßig marktmacht einzeln inter net techgigant einschränken aufgeho- ben,wirtschaft
1292,relevant erwerbsvorgäng tech-konzern bundeskartellamt prüfen strategisch aufkauf aufkeimend konkurrenz killer acquisitions verhindern,wirtschaft
1293,datenschutzbehörde gelegenheit stellung nahme erhalten,wirtschaft
1294,interoperabilität software digita   bundestagswahlprogramm,wirtschaft
1295,bündnis grünen bundestagswahlprogramm,wirtschaft
1296,len dienst datenportabilität offen schnittstell marktbeherrschend unternehmen ver pflichtend gewährleisten,wirtschaft
1297,setzen ambitioniert umsetzung digital markets act europäisch ebene,Politik und Ideologie
1298,dach eigenständig europäisch kar tellamts europäisch digitalaufsicht etablie- ren frühwarnsystem fungieren sanktionsbewährt koope rations- transparenzpflichte aussprechen,Politik und Ideologie
1299,unternehmen unabhängig missbrauch aufgespalten marktmacht,wirtschaft
1300,geschlechtervielfalt digitalwirtschaft   gestaltung digital transformation beteiligen potenzial einbringen,wirtschaft
1301,strategie frau digitalisierung vorlegen umsetzen,wirtschaft
1302,mäd- chen grundschule digitaltheme begeistern technikgenderstereotype aufwachsen,wirtschaft
1303,brauchen geschlechtersensible lehre gezielt ansprache frau mint-studiengäng ausbildungsberufe frau gremium richtungsentscheidung treffen,wirtschaft
1304,hinaus fördern familiengerecht ausbildungsweg frau beruflich hintergrund zugang digital branche,wirtschaft
1305,digitalbranche kulturwandel erforderlich voll innovationspotenzial ausschöpfen,wirtschaft
1306,freiwillige verpflichtend maßnahme unternehmen notwendig diskriminierungsfrei arbeitsplatz gleichberechtig- ten zugang gestaltungsposition digital transformation ermöglichen,wirtschaft
1307,vergabe fördermittel öffentlich investition frauenanteil organisation bzw,wirtschaft
1308,start-up berücksichtigen,wirtschaft
1309,staatlich institution diversität leitprinzip digitalstrategie,wirtschaft
1310,transparent algorithm datenverarbeitender algorithmisch entscheidungssysteme   potenzial neu wissen generieren nachhalti- g handeln ermöglichen,wirtschaft
1311,datengetriebene system   bundestagswahlprogramm,wirtschaft
1312,bündnis grünen     kapitel,wirtschaft
1313,kapitel,wirtschaft
1314,bereit,wirtschaft
1315,neutral produkt zugrunde liegend datum somit diskriminierend vorurteilsbehaften,wirtschaft
1316,qualitätskriterium europäisch anstrengung transparenz überprüfbarkeit vorantreiben algorithmisch entscheidungssysteme diskriminierend wirken,Politik und Ideologie
1317,setzen füreinen risiko abgestuft europäisch ordnungsrahmen einsatz automatisch system klar regel nachvoll ziehbarkeit datenschutz arbeitsrecht datenqualität kontrolle haftung rechtssicherheit betroffen betrieb ermöglichen,Politik und Ideologie
1318,verstärkt gleich standard europäisch ebene definieren umsetzen,Politik und Ideologie
1319,öffentlich kontrolle regel behörde schulen technisch aufstellen,wirtschaft
1320,bedeuten moderni sierung gleichbehandlungsgesetz streng kriterium einsatz algorithmisch automatisch entscheidung insbesondere öffentlich verwaltung,wirtschaft
1321,plattformanbieter automatisiert entscheidung ver- gleich preis transparent erklären,wirtschaft
1322,it-sicherheit standortfaktor   it-sicherheit klar rechtsstaatlich standard sichern grund voraussetzung digital wandel gelingen,wirtschaft
1323,staat bleiben pflicht gewähren,wirtschaft
1324,kritisch infrastruktur beispielsweise stromnetze schützen,wirtschaft
1325,it-sicherheit längst wichtig standortfaktor,wirtschaft
1326,digital souverän entsprechend han- del sicherheit unterlaufen,wirtschaft
1327,effektiv modern datenschutz schützen menschenwürde nehmen ver starkt gesellschaft gänze blick abwehr überindividuell risiko kollektiv gestalten,wirtschaft
1328,setzen anreiz gut datenschutz gut it-sicherheit innovativ tech nisch ansatz effektiv schutz privatsphäre ausbauen auditierungen europäisch einheitlich zertifizierung voran- treiben,Politik und Ideologie
1329,kmus stark dezent- rales unabhängig it-beratungsnetzwerk unterstützen,wirtschaft
1330,staat gut vorangehen wichtig arbeit aufsichtsbehörde stark unterstützen koope   bundestagswahlprogramm,wirtschaft
1331,bündnis grünen bundestagswahlprogramm,wirtschaft
1332,ration föderal europäisch zusammenspiel verbessern gemeinsam aufgabenwahrnehmung durchsetzung,Politik und Ideologie
1333,unabhängigkeit bsi stärken,wirtschaft
1334,staatlich it-projekt it-sicherheit anfang mitgedacht implementieren,wirtschaft
1335,zudem entwicklung sicher hardware gezielt fördern,wirtschaft
1336,sinn nachhaltigkeit digital produkt führen ver- pflichtung angemessen risikoorientiert benutzer- freundlich bereitstellung sicherheitsupdat,wirtschaft
1337,ausbau digital infrastruktur integrität kritisch infrastruktur digital souveränität europa einhaltung menschenrecht privatsphäre sicherstellen,wirtschaft
1338,einerseits hoch it-sicherheitsstandards komponente digital infrastruktur nötig,wirtschaft
1339,andererseits wol len technologisch unabhängigkeit europa verstärkt eigenentwicklung produktion vielfältig digital ökosystem offen standard stärken,wirtschaft
1340,gefahrenlag kon kret bewerten technisch rechtlich rechtsstaatlich sicherheitsrelevant geostrategisch aspekt prüfung einbeziehen,wirtschaft
1341,beteiligung vertrau- enswürdig unternehmen insbesondere autoritär staat kritisch infrastruktur lehnen,wirtschaft
1342,kämpfen fair nachhaltig handel   neustart handelsvertrag   handel wichtig grundlage unser wohlstand fairer han del tragen vertiefung international partnerschaft sicher welt,wirtschaft
1343,zeit zunehmend vorzeichen systemwettbewerb demokra- tisch autoritär staat stehen setzen proak- tiv handelspolitik,wirtschaft
1344,multilateral welthandel handelsabkommen wohlstand mensch dienen umwelt klimaschutz einhaltung menschenrecht einfordern beziehung unser partner*inn einsatz   bundestagswahlprogramm,wirtschaft
1345,bündnis grünen     kapitel,wirtschaft
1346,kapitel,wirtschaft
1347,bereit,wirtschaft
1348,demokratie freiheit stärken,wirtschaft
1349,zersplitterung handel beziehung erschweren international miteinander,wirtschaft
1350,nach haltig fair reformiert welthandelsorganisation wto echt global partnerschaft beitragen,soziale Ursachen
1351,schritt wto-berufungsinstanz streitbeilegung wiederbe- leben multiplizierung handelskonflikt stärkeren eindämmen,wirtschaft
1352,chance us-adminis- tration handelskonflikt beilegen transatlantisch markt klimaneutral produkt schaffen ergreifen,wirtschaft
1353,abkommen negativ auswirkung umwelt ernährungssouveränität eu-mercosur-abkommen latein- amerikanisch staat lehnen,wirtschaft
1354,europäisch union aufgrund gemeinsam binnenmarkt selbstbewusst handelsverhandlung,Politik und Ideologie
1355,europäisch handelsvertrag verbindlich durchsetzbar menschenrecht umwelt sozi alstandard enthalten marktöffnung dienstleistungsbe reich grundsätzlich positivlist regeln,Politik und Ideologie
1356,zählen pariser klimaschutzabkommen ilo-kernarbeitsnorm bedingung einklagbar,wirtschaft
1357,europäisch vorsorgeprinzip stets wahren,Politik und Ideologie
1358,handelspolitik kommunal daseinsvorsorge möglichkeit rekommunalisierung ausreichend schützen,wirtschaft
1359,handelsabkommen unternehmen son- dern pflicht regeln,wirtschaft
1360,setzen multilateral handelsgerichtshof vereint nation beide abdecken,wirtschaft
1361,international konzern handel investitionsklag mächtig lehnen klageprivilegie sonderjustiz ausländisch inves- tor*inn,wirtschaft
1362,eu mitgliedstaat vollkommen gefallen energiecharta-vertrag aus- steigen ziel green deal eu gefährden,wirtschaft
1363,lehnen handelsabkommen klima umwelt verbrau cher*innen ausreichend schützen,wirtschaft
1364,ceta-abkommen jetzig fassung ratifizieren,wirtschaft
1365,sicherstelle gefährlich investor-staat-schiedsgerichte anwendung,wirtschaft
1366,derzeit vorläufig ange wendet teil ceta üben erheblich kritik,wirtschaft
1367,abkommen gemeinsam kanada weiterentwickeln neu ausrichten,wirtschaft
1368,insbesondere demokratisch kontrolle   bundestagswahlprogramm,wirtschaft
1369,bündnis grünen bundestagswahlprogramm,wirtschaft
1370,regulatorisch kooperation verbessern,wirtschaft
1371,euro paparlament künftig einbinden,wirtschaft
1372,zudem brauchen stärk regelung umwelt klima verbraucherschutz sicherung europäisch vorsorgeprinzip,Politik und Ideologie
1373,eu-china- investitionsabkommen maßgeblich deutsch bund regierung vorantreiben bereich level playing field menschenrecht unzureichend,wirtschaft
1374,jetzig form zustimmen,wirtschaft
1375,aktiv außenwirtschaftspolitik fair wettbewerb   legitim sicherheitsinteresse schützen gleich wettbe werbsbedingungen marktteilnehmer*inn durchsetzen eu reagieren drittland unfair mittel eu-binnenmarkt agieren aktiv außenwirt schaftspolitik betreiben,wirtschaft
1376,anti-dumping- anti-subventions-instru- ment weiterentwickeln level playing field global markt erreichen,wirtschaft
1377,anti-dumping-regel stark dumping niedrig ökologi- sch sozial standard anwendbar,wirtschaft
1378,reform eu-beihilferecht wettbewerbsverzerrung staatlich gefördert konzern weltregion verhindern,wirtschaft
1379,eu-prüfmechanismus ausländisch direktinvestition verbessern verhindern europäisch unterneh- men hochsubventioniert ausländisch firma übernehmen neu eu-instrument wirtschaftlich zwang eu helfen rechtswidrig ökonomisch druck außen wehren,Politik und Ideologie
1380,deutsch außenwirtschaftsförderung instrument zukunft anstelle fossil anlage kraftwerk hidden champion unterstützen beispiels- weise hightech gut umwelt lebensbedingung her- stellen,wirtschaft
1381,konsequent grad-ziel agenda nachhaltig entwicklung menschenrecht ausrichten,wirtschaft
1382,"eu-kommission setzen grenzaus co,-kost ambitioniert klimaschutz wettbewerbsnachteil",wirtschaft
1383,einsetzen eu einnahme grenzausgleich arm handelspartnerländer dekarbonisierung unterstützen,soziale Ursachen
1384,bundestagswahlprogramm,wirtschaft
1385,bündnis grünen     kapitel,wirtschaft
1386,kapitel,wirtschaft
1387,bereit,wirtschaft
1388,fairer handel nachhaltig entwicklung global süden   entwicklungschance land global süden stark abhängig fair handelspolitik gestalten,wirtschaft
1389,fairer han del standard postkolonial kontinuität durchbrechen,wirtschaft
1390,pariser klimaabkommen agenda nachhaltig entwicklung un-kernmen- schenrechtsverträgen orientieren,wirtschaft
1391,bestehend fair-handels-initiati- ven fördern,wirtschaft
1392,brauchen sinn nachhalti- gen global strukturpolitik dringend gerecht handelspolitik land global süden regional wertschöpfung regional handel integration fördern genügend raum lässt zoll quote markt schützen exportsteuer ausfuhr heimisch rohstoff beschränken,wirtschaft
1393,aufbau heimisch industrie fördern,wirtschaft
1394,zoll land global süden verarbeitet produkt senken bzw,wirtschaft
1395,abge schaffen,wirtschaft
1396,instrumentalisierung entwicklungszusam menarbeit flüchtlingsabwehr lehnen,wirtschaft
1397,lieferkettengesetz europäisch umsetzen   kaufen ding herstellung raubbau mensch natur basieren obwohl,Politik und Ideologie
1398,unternehmen künftig umwelt sozialstandard menschenrecht klima artenschutz entlang gesamt internationa- len wertschöpfungskette durchsetzen brauchen verbindlich wirksam lieferkettengesetz national europäisch ebene,Politik und Ideologie
1399,zudem schaffen verbindlich rahmen gleich wett bewerbsbedingung markt schaffen rechtssicherheit,wirtschaft
1400,kern regelung stellen zivilrechtlich haftung dar grundlage unternehmen schadensfall verantwortung ziehen,wirtschaft
1401,nachbesserung deutsch lieferket- tengesetz dringend notwendig ausweitung erfasst unternehmen erweiterung umwelt bezogen sorgfaltspflicht,wirtschaft
1402,hinaus setzen europäisch ebene ambitioniert verbindlich regelung international lieferkett,Politik und Ideologie
1403,herstellung schwe-   bundestagswahlprogramm,wirtschaft
1404,bündnis grünen bundestagswahlprogramm,wirtschaft
1405,ren menschenrechtsverletzung kind zwangsarbeit zusammenhang stehen zugang eu-bin- nenmarkt verwehren,wirtschaft
1406,eu-ebene zudem importstopp agrarprodukt einsetzen zusammen- hang illegal entwaldung menschenrechtsverletzung vertreibung stehen,wirtschaft
1407,weltweit wald insbesondere wichtig trope ur mangrovenwald fortschreitend geschwindig keit abholzen abgebrannt agrarindustriell produktion anbau soja palmöl bergbau holzeinschlag,wirtschaft
1408,großteil gut eu importieren,wirtschaft
1409,eu-holzhandelsverordnung stärken verwendung soja palmöl kraftstoff stoppen strategie reduk- tion palmöl soja bereich voranbringen,wirtschaft
1410,schützen weltweit wald fördern wiederbewaldung renaturierung zerstört fläche vertrag partnerschaft entsprechend land schließen,wirtschaft
1411,setzen zudem gentechnikfrei lieferkette,wirtschaft
1412,international ebene erarbeitung rechtsverbindlich un-abkom- men wirtschaft menschenrecht binding treaty vorange treiben,wirtschaft
1413,finanzmarkt stabil nachhaltig   grün finanzmarkt   kampf klimakrise sozial-öökologischen umbau wirtschaft spielen finanzsystem bedeutend rolle,wirtschaft
1414,milliarde fossil energie geschäftsmo- delle zerstörung ökosystem verletzung menschenrecht aufbauen zukunft inves- tieren,wirtschaft
1415,durchsetzen öffentlich hand voll- ständig investition zurückziehen weiterhin verlässlich schritt nachhaltig transformation dahin- terstehend unternehmen einleiten,wirtschaft
1416,öffentlich-rechtlich bank versicherer pensionsfonds bund investor   bundestagswahlprogramm,wirtschaft
1417,bündnis grünen     kapitel,wirtschaft
1418,kapitel,wirtschaft
1419,bereit,wirtschaft
1420,miteigentümer unternehmen vorreiterrolle grün finanzwende transformationsfinanzierung ein nehmen,wirtschaft
1421,klima- umweltrisik offenlegen ban- ken versicherung eigenkapital unterlegen rating berücksichtigen,wirtschaft
1422,anlage grün müs- sen nachhaltigkeitsbewertung anleger*in- nen transparent,wirtschaft
1423,klimaziel umweltwirkung menschenrecht arbeitsnorma entwick lungsziele berücksichtigen,wirtschaft
1424,brauchen bafin robust esg-aufsichtskompetenz gemäß sustainable-finance-regulie- rung,wirtschaft
1425,anlageberatung bewertung einfließen,wirtschaft
1426,schutz klima schutz änleger innen brauchen einheitlich zertihzierung nachhaltig finanzpro dukt europäisch ebene,Politik und Ideologie
1427,sorgen kapital schmutzig grün nachhaltig investition umlenken,wirtschaft
1428,atomkraft grün geldanlage,wirtschaft
1429,sauber bilanz deutsch kapitalmarkt   bilanzskandal wirecard zuständig wirtschaftsprü fer*inne staatlich aufsicht aufgabe scheitern,wirtschaft
1430,neu unternehmen bilanz blicken ordentlich prüfen bilanz durchwinken versäumnis vorjahr vertuschen,wirtschaft
1431,unternehmen regel wirtschaftsprüfer*inn wechseln,wirtschaft
1432,wirtschaft prüfungsgesellschaften gleichzeitig unternehmen bera- ten prüfen,wirtschaft
1433,aufdeckung bilanzbetrug ziel gesetzlich verankern,wirtschaft
1434,wirtschaftsprüfungsgesellschaft müs- sen wirksam staatlich beaufsichtigen,wirtschaft
1435,persönlich haftung entscheider*inn unternehmen rechtsverstoß tatsächlich wirksam,wirtschaft
1436,aufsichtsrat stärken kompetent besetzen,wirtschaft
1437,vergütung vorstand langfristig unternehmenserfolg kurzfristig börse kurs orientieren,wirtschaft
1438,bundestagswahlprogramm,wirtschaft
1439,bündnis grünen bundestagswahlprogramm,wirtschaft
1440,finanzaufsicht zahn   brauchen finanzaufsicht zahn missständ auf zeigen ermöglichen,wirtschaft
1441,"wirecard deutsch finanzaufsicht bafin),wie häufig zuvor kläglich versagen",wirtschaft
1442,aufse herin verbieten bafin leerverkauf wirecard zeigen jour- nalist innen unregelmäßigkeit aufdecken,wirtschaft
1443,persilschein wirecard,wirtschaft
1444,anleger*innen ergebnis geld vertrauen finanz- platz deutschland aufsicht verlieren,wirtschaft
1445,ehrlich unter nehmen finanzierung künftig schwierig teuer,wirtschaft
1446,kul- tur selbstverständnis bafin komplett,wirtschaft
1447,brauchen fehlerkultur innerhalb aufsicht kultur skepsis hinterfragen,wirtschaft
1448,finanz polizei umfassend prüfungsrecht schaffen information zuständig behörde in ausland austauschen,wirtschaft
1449,zoll bundesbehörde wichtig aufgabe bereich bekämpfung finanzkriminalität steuerhinterziehung geld wäsche,wirtschaft
1450,momentan personell organisatorisch lage funktion erfüllen,wirtschaft
1451,notwendig rechtsstaatlich abgesichert befugniss ausstatten künftig schwer finanzkriminalität effektiv bekämpfen,wirtschaft
1452,bankgeschäft langweilig   finanzkrise bank gefahr wirtschaft,wirtschaft
1453,aus schließen fall pleite steuerzahler*inn haf ten,wirtschaft
1454,boring banking,wirtschaft
1455,bank spekulieren realwirtschaft finanzieren,wirtschaft
1456,undurchsichtiger regulierungsflut einfach hart regel,wirtschaft
1457,regulierungslücke schattenbanke zahlung dienstleistern fintech schließen jeder produkt akteur regulieren,wirtschaft
1458,schuldenbremse lever- age ratio bank verbindlich schrittweise,wirtschaft
1459,prozent erhöhen,wirtschaft
1460,riskant investmentgeschäft einla ge kreditgeschäft trennen trennbankensystem,wirtschaft
1461,investmentbanke konsequent beaufsichtigen geschäft   bundestagswahlprogramm,wirtschaft
1462,bündnis grünen     kapitel,wirtschaft
1463,kapitel,wirtschaft
1464,bereit,wirtschaft
1465,bereich interessenskonflikt führen ausgliedern,wirtschaft
1466,brauchen stark fusionskontrolle bank entflocht,wirtschaft
1467,bank risiko finanzsystem ausgehen hingegen einfach regel gelten,wirtschaft
1468,spekulation kurzfristorientierung eu-weit finanztransaktionssteuer breit bem sungsgrundlage unattraktiv,wirtschaft
1469,stabilität bere chenbarkeit finanzmarkt erhöhen schäd- lich hochfrequenzhandel eindämmen,wirtschaft
1470,schmutzig geld einziehen   land derzeit paradies geldwäsche,wirtschaft
1471,umfassend strategie geldwäsche vorgehen,wirtschaft
1472,gesellschaft stiftung sonstig konstrukt umfas send transparenz wirtschaftlich berechtigter bestehen,wirtschaft
1473,befürworten absenkung identifizierungspflicht pro zent,wirtschaft
1474,lücke umgehungsmöglichkeit transparenzregister schließen,wirtschaft
1475,finanzaufsicht geldwäschebe kämpfung aktiv rolle spielen verdachtsmeldung weiterzureichen,wirtschaft
1476,nichtfinanzsektor immobilie bleiben geldwäsche unentdeckt,wirtschaft
1477,bundesweit mindeststandard aufsicht prüfung ressource personal durchsetzen,wirtschaft
1478,zuständigkeit bekämpfung geldwäsche vollständig bund übergehen,wirtschaft
1479,illegal geld vermö genswert umfassend abschöpfen,wirtschaft
1480,einfrieren ver- dächtig finanztransaktion erleichtern dauer transaktionsverbot verlängern strafverfolgung sichern,wirtschaft
1481,einführung hoch obergrenze bar- geldzahlung eu-kommission vorschlagen prüfen,wirtschaft
1482,digital euro einführen   digitales bezahlen gewinnen unser alltag stetig bedeutung,wirtschaft
1483,bequem schnell sicher,wirtschaft
1484,befürwor- ten initiative europäisch zentralbank ezb digital euro schaffen,Politik und Ideologie
1485,gewährleisten daten rechtssicherheit verbraucher*inne unternehmen erhöhen effizienz   bundestagswahlprogramm,wirtschaft
1486,bündnis grünen bundestagswahlprogramm,wirtschaft
1487,euro-transaktion,wirtschaft
1488,wirken ungerechtfertigt kosten oligo- pole entgegen,wirtschaft
1489,privat firma grundlage produkt app aufbauen,wirtschaft
1490,digital euro lösen klassisch bargeld ergänzen,wirtschaft
1491,aushöhlung geld währung monopols privat währung mächtig großkonzern leh- nen strikt,wirtschaft
1492,digital zahlung kryptowährun gen tatsächlich wirtschaftlich berechtigter analog regelung bargeld gewiß schwelle ermitteln wer-,wirtschaft
1493,bekämpfung verbrechen geldwäsche darstellung sexualisiert gewalt kind steuerhinterziehung terror finanzierung brauchen bereich digital bezahlen klar regel,wirtschaft
1494,bestehend kooperationspflicht kryptotausch börse erweitern ermittlungsbehörde angemessen bereich schulen,wirtschaft
1495,rasant entwicklung bereich dezentral finanzanwendunge gerecht chance risiko kryptowährung blockchain differen- zieren ausloten,wirtschaft
1496,vollenden europäisch wirtschaft währungsunion   europa zukunft investieren   europa gesellschaft unternehmen leben stark öffentlich infrastruktur,Politik und Ideologie
1497,umso gefährlich letzter verschleiß fahren investieren,wirtschaft
1498,europdisch währungsunion sozial union ausweiten,wirtschaft
1499,wichtig zukunftsfeld digitalisierung   batterieproduktion drohen europa anschluss verlieren,wirtschaft
1500,eu konsequent klimaschutz digitalisierung for- schung bildung investieren,wirtschaft
1501,neu geschaf fen wiederaufbauinstrument verstetigen permanent investition stabilisierungsinstrument kontrolle europäisch parlament überführen,Politik und Ideologie
1502,eu sowohl wichtig zukunftsbereiche investieren krise stabilisie- rend wirken,wirtschaft
1503,gleichzeitig stärken eu-haushalt   bundestagswahlprogramm,wirtschaft
1504,bündnis grünen     kapitel,wirtschaft
1505,kapitel,wirtschaft
1506,bereit,wirtschaft
1507,einnahme ausstatten,wirtschaft
1508,"eu einnah- men co,-grenzausgleich erhalten",wirtschaft
1509,besteuerung plastik digitalkonzern möglichst finanztran aktion eu-haushalt stärken,wirtschaft
1510,gemeinsam unser europäisch partner stabilität wachstumspakt reformieren hoch kürzung privatisierungsdruck verhindern zukunftsinvestition mitgliedsland erhöhen,Politik und Ideologie
1511,öffentlich daseinsfürsorge gesundheitsversorgung bildung europäisch mitgliedsland stärken,Politik und Ideologie
1512,währungsunion vollenden europa krisensich aufstellen   fehler konservative jahrzehntelang fiskalpolitik europa verhindern,wirtschaft
1513,sorge tra gen eu nachhaltig investitionsfonds inst rument dauerhaft fiskalpolitik erhalten,wirtschaft
1514,fonds sta- bilisiert krisenfall investieren europäisch öffentlich gut klima forschung digital infrastruktur eisenbahn bildung,Politik und Ideologie
1515,gestalten krisenfall einzeln land blockieren stark kontrolle europaparlament sicherstellen,wirtschaft
1516,europäisch stabilitätsme- chanismus europäisch währungsfonds weiterentwi ckelt,Politik und Ideologie
1517,erhalten land konditioniert kurzfris- tig kreditlinie,wirtschaft
1518,spekulation einzeln staat vorfeld abwenden,wirtschaft
1519,bankenunion gemeinsam einlagensicherung rückversicherung vollenden euro überall sicher,wirtschaft
1520,gemeinsam stark antizy- klisch fiskalpolitik entlasten zentralbank sorgen künftig brand alleine löschen,wirtschaft
1521,hinaus begrüßen ezb verantwortung sta bilität euro mitgliedstaat nachkommen zins- unterschied innerhalb eurozone grenze halten,wirtschaft
1522,stehen unabhängigkeit europäisch zentralbank,Politik und Ideologie
1523,gleichzeitig begrüßen debatte ezb geldpolitisch strategie,wirtschaft
1524,klimakrise massiv rückwirkung volkswirtschaft sinnvoll geldpolitisch maßnahme einfluss klimakrise geldwert finanzstabilität berück-   bundestagswahlprogramm,wirtschaft
1525,bündnis grünen bundestagswahlprogramm,wirtschaft
1526,sichtigen,wirtschaft
1527,zudem ezb aufgabe allgemein wirtschaft politik eu unterstützen,wirtschaft
1528,europäisch green deal ökologisch sozial ziel wirtschaftspolitisch leitstrategie eu stärken obliegen unabhängig entscheidung,Politik und Ideologie
