,text,topic
733,fundament unser erfolg innovativ leistungsfähig nachhaltig volk wirtschaft,wirtschaft
734,verbinden chance einzelner sozial sicherheit ge- sellschaft,wirtschaft
735,ordnung ökonomie ökologie soziale einklang bringen,wirtschaft
736,grundlage generation frau mann bil- dung fleiß leistung verantwortungsbereitschaft engagement deutschland ei- ner wohlhabend nation welt weltweit bewundert öko nomisch ökologisch vorbild heimat hunderttausend unternehmen wettbewerbsfähigkeit innovationskraft gesellschaftlich wohlstand   seite,wirtschaft
737,sozial sicherheit beitragen,wirtschaft
738,erfolgsgeschichte fortschreiben leitplanke sozial marktwirtschaft erneuern,wirtschaft
739,e zukunft wirtschaftskompetenz praktiziert solidarität ef- fizient schutz umwelt klima verbinden,wirtschaft
740,e nachhaltig sozial ökologisch digital marktwirtschaft sozial marktwirtschaft   jahrhundert,wirtschaft
741,e setzen vertrauen mensch freiheit bevormundung frei- räume gängelung,wirtschaft
742,e setzen funktionierend wettbewerb mensch chance gute fähigkeit,wirtschaft
743,e zeitalter globalisierung digitalisierung setzen ord nung markt staat,wirtschaft
744,stark staat ordnen wirtschaft bestimmen regel nehmen geschehen,wirtschaft
745,entfesselungspaket wirtschaft   selbstständige mittlerer unternehmen unser modernisierungsjahrzehnt schaffen kerngeschäft konzentrieren idee umsetzen,wirtschaft
746,modern deutschland erfinderreichtum unternehmertum freiraum lässt,wirtschaft
747,umfangreich entfesselungspaket weg bringen unter nehmen steuer bürokratie entlasten planung genehmigungsverfah- ren beschleunigen,wirtschaft
748,ziel macherin macher tatkraft zuallererst einsetzen erfolgreich wirtschaften erfüllung bürokratisch pflicht,wirtschaft
749,bringen land voran,wirtschaft
750,belastung verhindern   klar wirtschaft schwung gemeinsam wohlstand schaffen unternehmen belastung auferlegen wer-,wirtschaft
751,e lohnzusatzkosten stabil niveau maximal prozent hal- ten,wirtschaft
752,e bleiben zukunft grundsatz entlasten belasten,wirtschaft
753,pandemie steuererhöhung falsch weg,wirtschaft
754,stehen notwendig auf schwung wirtschaft entgegen,wirtschaft
755,e solidaritätszuschlag schrittweise abschaffen gleichzeitig mittlerer einkommen einkommensteuer entlasten,wirtschaft
756,e treten entscheiden überlegung einführung neu substanzsteuer vermögensteuer erhöhung erbschaftssteuer entgegen,wirtschaft
757,beide   seite,wirtschaft
758,wirtschaftlich substanz deutschland gefährden arbeitsplatz kosten,wirtschaft
759,unternehmensbesteuerung wettbewerbsfähig gestalten   deutschland drohen hoch unternehmensbelastung welt zurückzufal- len,wirtschaft
760,weltspitze steuerbelastung weltspitze wettbewerbsfähigkeit passen dauer,wirtschaft
761,unternehmenssteuerreform besteuerung modernisieren wettbewerbsfähig,wirtschaft
762,ziel wettbewerbsfähig unternehmensbesteuerung,wirtschaft
763,steu erlast gewinn unternehmen verbleiben perspektivisch prozent de ckeln,wirtschaft
764,schaffen investition innovationskraft anstehend herausforde rung,wirtschaft
765,rechtsformneutralität herstellen einzelunternehmer personengesellschaft kapitalgesellschaft,wirtschaft
766,thesaurierungsbegünstigung anrechnung gewerbesteuer verbessern niedrigbesteuerungsgrenze außensteuerrecht reduzieren,wirtschaft
767,verbessern steuerlich verlustverrechnung,wirtschaft
768,erhöhen höchstbe tragsgrenze verlustrücktrag verlustvortrag deutlich,wirtschaft
769,verbessern abschreibungsregel,wirtschaft
770,degressiv abschreibung beweglich wirtschaftsgüter anlagevermögen wiedereinführen ab schreibungsregel digital zukunftstechnologie verbessern inv tition serveranlage künstlich intelligenz -druck fabrik    überflüssige bürokratie abbauen   unternehmen bürokratiekoste milliardenhöhe entlasten,wirtschaft
771,abbau überflüssig bürokratie wirken konjunkturprogramm stärken standort deutschland,wirtschaft
772,schwellenwert abgabe umsatzsteuervoranmeldung er höhe ist-versteuerung ausweiten information statistikpflichter be grenze,wirtschaft
773,ausfuhrkontroll fest bearbeitungsfrist einführen,wirtschaft
774,arbeit sozialrecht schwellenwert betriebsgröße orientieren vereinheitlich vereinfachen,wirtschaft
775,bürokratiefreies gründung einrichten grün dungsjahr bürokratisch belastung minimum reduzieren,wirtschaft
776,ausnahme sol- len ausgewählt steuerrechtlich regel dokumentationspflicht gel- ten,wirtschaft
777,schaffen freiraum gründerin gründer,wirtschaft
778,steuerlich betriebsprüfung beschleunigen modernisieren da- zeitnah effizient unbürokratisch erfolgen,wirtschaft
779,entlasten steuerpflichti gen steuerlich berater finanzverwaltung schaffen umfassend rechtssicherheit,wirtschaft
780,seite,wirtschaft
781,e steuer sozialabgabenfrei sachzuwendung arbeitnehmer ausweiten vereinfachen bürokratisch pflicht abbauen,wirtschaft
782,e mittelstand familienunternehmen entlasten erfolgskon troll praktikabilität erfüllungsaufwände gesetz praxis-check frühzeitig beteiligung wirtschaft prüfen,wirtschaft
783,innovative stark beschränkend regelung begrenzt testräume erproben,wirtschaft
784,e eingeführt bürokratiebremse one one out“-prinzip erfolgreich,wirtschaft
785,bürokratiekoste wirtschaft auswirken anderer stelle einsparen,wirtschaft
786,ausweiterung one two out“-regel sorgen entfesselungsschub,wirtschaft
787,e meldepflicht amtlich statistik reduzieren,wirtschaft
788,unternehmen be deuten umfangreich statistikmeldung hoch regelmäßig zeitaufwand zahlreich ressource binden,wirtschaft
789,meldeaufwand betragen betroffen unterneh- men insgesamt mehrere million stunde,wirtschaft
790,kleinst kleinunterneh- men meldepflicht überproportional belastung,wirtschaft
791,be- richtspflicht amtlich statistik prozent reduzieren,wirtschaft
792,e eu-vorgabe entbürokratisieren grundsätzlich eins-zu-ein zusätzlich verschärfung umsetzen   e brauchen mut pragmatismus prozent-lösung set- zen definition standard verordnung richtlinie,wirtschaft
793,hoch anforderung öffentlich app digital stromzähler infra- strukturvorhabe führen lösung deutschland zunehmend teuer kompliziert dauern durchsetzen,wirtschaft
794,planung genehmigungsverfahren beschleunigen   planung genehmigungsverfahren ziehen hinder nis investition betrieb infrastruktur,wirtschaft
795,beschleunigen modernisierungsschub sorgen,wirtschaft
796,e sämtlicher akte urkunde planungsprozesse digitalisieren,wirtschaft
797,chance blockchain-technologie nutzen,wirtschaft
798,e beteiligungskultur schaffen transparenz planung bauprojekt bringen akteur früh einbinden,wirtschaft
799,e verwaltungsrechtsweg planungsverfahren verkürzen ver- bandsklagerecht straffe zeitlich bündeln,wirtschaft
800,treiben initiative entschlackung eu-planungs- umweltrecht voran,wirtschaft
801,e setzen einheitlich standard umweltfachlich technisch frage gut vernetzung behörde untereinander fachlich   seite,wirtschaft
802,maßstab langwierig verfahren entwickeln,wirtschaft
803,zudem änderung bestimmt stichtag berücksichtigen müs- sen,wirtschaft
804,planbarkeit infrastrukturprojekt verbessern planungsbeginn bau verkürzen,wirtschaft
805,e eu-ebene beschleunigung planungsverfahren eintreten rahmen aarhus-konvention einsetzen schnell planungsverfahren ermöglichen,wirtschaft
806,vergaberecht modernisieren   modernisierungsjahrzehnt schaffen öffentlich auftrag schnell effizient einfach vergeben,wirtschaft
807,e bundesweit einheitlich vergaberechtlich regelung schaffen,wirtschaft
808,un- terschiedlich wertgrenz beschränkt ausschreibung freihändig vergabe verhandlungsvergab direktauftrag land vereinheitlicht angemessen maß zurückgeführt,wirtschaft
809,e betrieb schnell einfach öffentlich auftrag bewerben,wirtschaft
810,e-vergabe vereinheitlich vergabe öffentlich auf träge liefer bau dienstleistung elektronisch weg stark vorantrei- ben,wirtschaft
811,sicher arbeit zukunft   deutsch arbeitsmarkt trotz corona-pandemie robust erweisen,wirtschaft
812,insbesondere mithilfe kurzarbeitergeld hunderttausend arbeitsplatz ge- sichern,wirtschaft
813,job verlieren schnell beschäftigung bringen,wirtschaft
814,spielen arbeitsvermittlung lebensbegleitend lernen entscheidend rolle,wirtschaft
815,fort weiterbildung schlüssel liegend herausforderung meistern,wirtschaft
816,ziel bleiben vollbeschäftigung,wirtschaft
817,sozialpartnerschaft stärken   sozialpartnerschaft tarifautonomie mitbestimmung wesentlich beitragen deutschland weltweit führend industrienation,wirtschaft
818,vertrauen zukunft sozialpartnerschaft,wirtschaft
819,e arbeitnehmerin arbeitnehmer verlässlich mitbe stimmung setzen möglichst beschäftigter betrieb perso nalräte vertreten,wirtschaft
820,zuallererst tarifpartner pflicht,wirtschaft
821,auf- gabe lohn arbeitsbedingung sorgen tragfähig lösung wandel arbeitswelt finden,wirtschaft
822,seite,wirtschaft
823,e tarifpartner möglichst spielraum gestaltung ar beitsregelung lassen,wirtschaft
824,regelung tariflich betrieblich vertraglich ebene differenziert bedürfnis eher gerecht,wirtschaft
825,tarifpartner da- flankierend unterstützen nötig gesetzgeberisch eingreifen,wirtschaft
826,e allgemeinverbindlichkeitserklärung tarifvertrag leisten wichtig bei- trag erhöhung tarifgeltung branche gering tarifbindung,wirtschaft
827,instru ment stärken,wirtschaft
828,betriebsrat stärken   betriebsrat leben legitimation belegschaft,wirtschaft
829,digital wandel zunahme ortsungebunden arbeitsplatz wichtig betriebsrat elektronisch verfahren online wählen lassen,wirtschaft
830,e möglichkeit online-wahle schaffen wahlvorstand befürworten wahlbeteiligung erhöhen,wirtschaft
831,e betriebsrätemodernisierungsgesetz beginnen kommend digital arbeitswelt mitbestimmungskultur erhal- ten mitbestimmungsrecht sichern,wirtschaft
832,vielfalt deutsch arbeitsmarkt sichern   beschäftige unternehmen brauchen möglichst gestaltungsspielraum ge- meinsam lösung finden,wirtschaft
833,e \werk- dienstvertrag elementar bestandteil unser funktionierend arbeitsmarkt,wirtschaft
834,unterstützen spezialisierung aufgabenverteilung innovation quali- tät selbstständigkeit arbeitsverhältnis,wirtschaft
835,missbräuchlich anwendung treten wirksam arbeitsschutzkontroll entscheiden entgegen,wirtschaft
836,e zeitarbeit erhalten,wirtschaft
837,geringqualifizierte langzeitar beitslose wichtig brücke arbeit hochprofessionell fach kräfte häufig frei gewählt art arbeit,wirtschaft
838,konjunkturell schwankung zeitarbeit wichtig flexibilisierungselement arbeit markt nahezu vollständig tarifvertraglich regeln,wirtschaft
839,e befristet arbeitsverhältnis ausnahme,wirtschaft
840,lehnen ausweitung kettenbefristung,wirtschaft
841,sachgrundlos befristung weiterhin unter nehmen ausnahme bleiben beschäftigter grundsätzlich überschreiten,wirtschaft
842,missbrauch verhindern,wirtschaft
843,e minijob bedeuten flexibilität arbeitgeber arbeitnehmer vieler mittelständi sch betrieb,wirtschaft
844,minijobgrenze euro euro pro monat er- höhe grenze blick entwicklung mindestlohn regelmäßig überprüfen,wirtschaft
845,seite,wirtschaft
846,arbeitswelt zukunft gestalten   arbeitswelt wandel insbesondere fortschreitend digitalisierung,wirtschaft
847,stellen anforderung modern arbeitsrecht,wirtschaft
848,wissen zudem erfah rung wichtig unternehmen beschäftigter schwierig zeit halten auftragsspitz schnell reagieren,wirtschaft
849,e arbeitszeitgesetz reformieren spielraum eu-recht nutzen,wirtschaft
850,anstelle täglich wöchentlich höchstarbeitszeit treten,wirtschaft
851,gesundheit sicherheit beschäftigter sinn arbeitnehmerschutz ge- währleisten bleiben,wirtschaft
852,missbrauch entgrenzung verhindern,wirtschaft
853,ab weichung bisherig tageshöchstarbeitszeit ge fahrgeneigt berufe betracht,wirtschaft
854,e personalpartnerschaft erleichtern rechtssicher,wirtschaft
855,unternehmen rahmen kooperation frei personalkapazität zu stimmung betriebsrat untereinander verfügung stellen,wirtschaft
856,e scheinselbstständigkeit verhindern gleichzeitig rechtssicherheit selbstständige auftraggeber schaffen,wirtschaft
857,schritt statusfeststellungsverfahren selbstständige vereinfachen beschleunigen,wirtschaft
858,auswirkung genau beobachten falls nötig anpas- sung vornehmen,wirtschaft
859,personell ausstattung clearingstelle verbessern,wirtschaft
860,e arbeitsform gig click crowdworking rasant verändernd arbeitswelt vormarsch,wirtschaft
861,entwicklung bereich aufmerksam begleiten möglich fehlentwicklung gesetzge- berisch eingreifen,wirtschaft
862,e wirwerde schaffung co-working-spaces ländlich raum unterstüt- zen digital arbeit nachhaltig dezentral zukunftsfähig organisieren,Infrastruktur
863,e jobcenter persönlich begleitung niedrig betreuung schlüssel ermöglichen offensive bereich beruflich aus weiter bildung starten,wirtschaft
864,stärke fähigkeit langzeitarbeitslose erkennen fördern,soziale Ursachen
865,qualifizierungsmaßnahme schnell vermittlung helfertätigkeit vorziehen,wirtschaft
866,fachkraft sichern   zukunft fachkraft land brauchen setzen beruflich ausbildung zunehmend beschäftigung frau älte- ren mensch behinderung arbeitsmarkt qualifizierung langzeitarbeitslose gesteuert zuzug ausgebildet leistungsbereit mensch mitgliedstaat eu außereuropäisch staat,Politik und Ideologie
867,deutsch land zielland klug kopf welt,wirtschaft
868,seite,wirtschaft
869,e potenzial binnenmarktmigration heben gezielt sprach qualifizierungsangebot eu-heimatländer,wirtschaft
870,e \wirwoll auslandsinstitutione stark aktiv botschafter unser land,wirtschaft
871,deutsch unternehmen außenhandelskammer deutsch botschaft generalkonsulat goethe-institut schule ausland deutsch akademi sch austauschdienst ermutigen überall deutschland werben möglichkeit studium ausbildung unser land informie- ren,wirtschaft
872,e rahmen pilotprojekt fachkräfteeinwanderungs-attach&s ausge wählen deutsch botschaft drittstaat ernennen,wirtschaft
873,intensiv qualifiziert zuwanderung deutschland informieren zuwanderungswillig fachkraft beispielsweise it-bereich unterstützen,wirtschaft
874,e möglichkeit fördern schüler deutsch auslandsschule deutsch staatsangehörigkeit deutschland schule besuchen deutschland-jahr-stipendium,wirtschaft
875,e fachkräfteeinwanderungsgesetz voll wirkung entfalten anerkennung abschluß zertifizierung qualifikation ver bessern antragsverfahren digitalisieren,wirtschaft
876,information anerkennungsver fahren frühzeitig vermitteln,wirtschaft
877,e füreine gezielt gesteuert zuwanderung arbeitsmarkt setzen weiterhin fachkräftebedarf mittelstand industrie berücksichtigen qualifika tion alter sprachkenntnis nachweis konkret arbeitsplatzangebot sicherung lebensunterhalt,wirtschaft
878,trennen hilfe mensch not,wirtschaft
879,asylrecht individuell schutzrecht ersatzeinwanderungsrecht,wirtschaft
880,deutschland klimaneutral industrieland,wirtschaft
881,pariser klimaziel grundlage international verantwortung in- dustrieland,wirtschaft
882,erreichen brauchen innovativ technologie wirtschaftlich investi tion koordiniert handeln politik industrie gesellschaft,wirtschaft
883,technologie investition projekt dekarbonisierung letztlich wirt- schaftlich erweisen jahrhundert-transformation gelingen,wirtschaft
884,investition dekarbonisierung wettbewerbsfähigkeit führen arbeitsplatz wertschöpfungskett entstehen,wirtschaft
885,e setzen verbindlich treibhausgasneutralität deutschland,wirtschaft
886,schaf- fen unser deutsch beitrag international grad-pfad beschreiten,wirtschaft
887,setzen technologie innovation,wirtschaft
888,zusätzlich streben erreichen pariser klimaziel international klimakooperatione anstieg global durchschnittstemperatur begrenzen,wirtschaft
889,seite,wirtschaft
890,ziel treibhausgasemission deutschland prozent gegen- referenzjahr reduzieren konkret beschrieben pfad prozent minderung treibhausgasneutralität erreichen,wirtschaft
891,deutschland industrieland verantwortung überneh- men weltweit coneutralität erreichen,wirtschaft
892,bestimmt bereich prozessemission kontinuierlich senken vollständig vermeiden,wirtschaft
893,forschung entwicklung pilotpro jekt unterstützen sicherstellen sogenannter negativ emission bereich ausgleichen,wirtschaft
894,emissionshandel ausbauen verbraucherin verbraucher entlasten   weg klimaneutralität setzen effizient marktwirtschaftlich instru ment leitinstrument innerhalb instrumentenmix,wirtschaft
895,zu- kunft,wirtschaft
896,setzen instrument emissionshandel kompensieren entstehend mehrbelastung gezielt entlastung bereich wohnen mobilität,wirtschaft
897,aufbauend europäisch emissionshandel energie industrie europäisch emissionshandel luftverkehr stärken sektor mobilität wärme schiffverkehr schnell etablieren,Politik und Ideologie
898,ausgehend streben umfassend europäisch emissionshandel einheitlich preis global anschlussfähigkeit,Politik und Ideologie
899,aufwuchspfad cobepreisung straffen schnell europäisch emissionshandel mobilität wärme übergehen,Politik und Ideologie
900,einnahme emissionshandel voll umfang bürgerin nen bürger betrieb stromverbilligung zurückgeben,wirtschaft
901,schaffen eeg-umlage,wirtschaft
902,klimaneutralität wettbewerbsvorteil wirtschaft,wirtschaft
903,investition klimatechnologien energieeffizienz coreduktion künftig steuerlich absetzen,wirtschaft
904,rahmen klimaeffizienzreform klimapaket aufbauen energiebezogen steuer umlag entgelt stark coausstoß ausrichten,wirtschaft
905,nachhaltigkeit wettbewerbsfähig   klar maßnahme klimaschutz unser grenze haltma- chen,wirtschaft
906,maßnahme produktionsprozess drittstaat gering klimaschutzstandard verlagern emission wei terhin ausgestoßen carbon-leakage-schutz,wirtschaft
907,seite,wirtschaft
908,e wirtschaft weltweit wettbewerb wettbewerbsverzerrung schützen streben international hoch standard angepasst preis,wirtschaft
909,zudem international klimakooperation volkswirtschaft ambiti- oniert standard etablieren,wirtschaft
910,ergänzend gemeinsam unser euro- päisch partner wto-konform cogrenzausgleich carbon border adjust ment mechanism einführen,wirtschaft
911,e sehen zudem carbon contract for difference wichtig instrument un sere unternehmen klimaschutz unterstützen,wirtschaft
912,klimaschutz innovation technologie vorantreiben   klimaschutz entscheidend weiterkommen innovation technologie setzen,wirtschaft
913,sowohl unternehmen verbrau cherinne verbraucher unterstützen,wirtschaft
914,e verbraucherin verbraucher investition ressour- censchonend digital technologie unterstützen,wirtschaft
915,konsum pro- duktionsentscheidung blick nachvollziehen cobilanz produkt,wirtschaft
916,e gemeinsam unser europäisch partner möglichkeit ab scheidung speicherung co ccs sichern fördern,Politik und Ideologie
917,hierfür intakt kohlenstoffkreislauf ccu technologie feststofflich speicherung ccus aufbau coinfrastruktur erforderlich,wirtschaft
918,e \wirwerden digitalisierung nutzen kosteneffizient cozu verringern star- tups mittlerer unternehmen fördern digital lösung energie ressourceneffizienz entwickeln,wirtschaft
919,insbesondere clean-tech-forschung fördern,wirtschaft
920,energiekonzept zukunft   sicher bezahlbar klimafreundlich energieversorgung industrie land pflicht kür,wirtschaft
921,intelligent energiemix sorgen   ausbau erneuerbar energie entscheidend voranbringen deutlich schnell ausbauen stark steigend energiebedarf decken,wirtschaft
922,energiewende bereich gelingen pariser klimaziel erreichen,wirtschaft
923,setzen intelligent diversifiziert energiemix nachhaltig sicher,wirtschaft
924,gehören energiegewinnung sonne wind genauso nachhaltig biomaß wasserkraft geothermie ländlich raum,Infrastruktur
925,hierbei akzeptanz bevölkerung entscheidend ausbau erneuerbaren energie planungssicherheit bürokratie,wirtschaft
926,seite,wirtschaft
927,sonnenpaket ausbau photovoltaik fördern,wirtschaft
928,genehmi- gungsverfahren photovoltaikanlage möglichst einfach online plattform gestalten,wirtschaft
929,bau freiflächen-photovoltaikanlag landwirtschaft zusätzlich fläche naturschutzrechtlich ausgleich entzo- gen mindestkriteri naturschutz biologisch vielfalt an lagenfläch erfüllen,wirtschaft
930,fördern naturverträglich ausbau wind onshore offshore repowering anlage,wirtschaft
931,rahmen europäisch offshore-strategie national wind-see-gesetz grenzüberschreitend energiekooperatio nen eingehen,Politik und Ideologie
932,hierzu streben fläche explizit erneuerbar energie aus weisen,wirtschaft
933,prüfen vermehrt fläche entlang verkehr weg rahmen vorrangfläche nutzung erneuerbar energie ein- richten,wirtschaft
934,brauchen energiespeicher schwankung erneuerbar energie wind- sonnenschwach zeit ausgleichen,wirtschaft
935,notwendig techno- logieentwicklung -umsetzung fördern prüfen inwieweit gespei- chert strom umlag entgelter befreien,wirtschaft
936,handwerksbetrieb expertise energiewende ent- scheidend,wirtschaft
937,unterstützen genügend fachkraft ausbilden gewinnen,wirtschaft
938,aus weiterbildung bereich neu tech nologien,wirtschaft
939,stromnetze lebensader energiewende,wirtschaft
940,garant versor gungsicherheit deutschland,wirtschaft
941,prüfen bereich übertragung netze kostenwettbewerb beschleunigt investition sorgen,wirtschaft
942,bau notwendig stromleitung beschleunigen,wirtschaft
943,sol- len trasse klug bündeln anwohnerverträglich realisieren,wirtschaft
944,forschung entwicklung energieerzeugungsverfahr tech nologieoff unterstützen,wirtschaft
945,stromimportabhängigkeit vermei,wirtschaft
946,bezahlbar strom sorgen,wirtschaft
947,regulatorisch kos ten senken,wirtschaft
948,blick wettbewerbssituation industrie brauchen wettbewerbsfähig industriestrompreis,wirtschaft
949,marktstammdatenregister digital öffentlich echtzeit energiekataster weiterentwickeln,wirtschaft
950,investitionssicherheit schaffen ge- nehmigung vereinfachen,wirtschaft
951,angelehnt prinzip grundbuch transpa- rent energieprojekt aktuell netz zukünftig entstehen,wirtschaft
952,seite,wirtschaft
953,energieeffizienz fördern   effizienzgewinnung setzen technologisch weiterentwicklung in- novation produkt verfahren,wirtschaft
954,hierzu gehören quartiersansatz wärmeeffizienz ausbau modernisierung wärme stromnetze digitalisierung betriebsoptimierunge ausbau speicherkapazitä ten energetisch baustandard,wirtschaft
955,e energetisch sanierung wohn gewerbeimmobilie för dern kfw-programme attraktiv gestalten,wirtschaft
956,e steuerförderung gebäudesanierung vermietet immobilie gewerbeimmobilie ausdehnen,wirtschaft
957,e gewerblich investition beitrag energieeffizienz co reduzierung leisten schnell abschreibung begünstigen,wirtschaft
958,deutschland wasserstoff-land nr,wirtschaft
959,  transformation notwendig technologie existieren,wirtschaft
960,wich tig rolle spielen coneutraler wasserstoff vielseitig energieträger flexibel energiespeicher wichtig grundstoff chemisch prozeß,wirtschaft
961,wasserstoff ermöglichen dekarbonisierung erneuerbar energie direkt einsetzen,wirtschaft
962,bedeutend industriell prozeß stahl zementindustrie lassen wasserstoff klimaneutral gestalten,wirtschaft
963,bereich mobilität kurz mittelfristig lkw schiffsverkehr einsatz wasserstoff erheblich reduzierung cobeitrage,wirtschaft
964,gelten umfassend wert schöpfungskett wasserstofferzeugung inklusive erforderlich netzinfrastruktur aufbauen,wirtschaft
965,e national wasserstoff-agentur stärken wasserstoffstrategie um zusetzen international kooperation import wasserstoff infrastruk- turausbau umnutzung bestehend system vorantreiben,wirtschaft
966,e innovationszykle beschleunigen power-to-x-technologie zielgerichtet fördern marktrahm klimaneutral gas hierfür nötig infra struktur basis vorhanden gasleitunge -speicher cotransparenz europa schaffen,wirtschaft
967,e deutschland position forschung serienfertigung elektrolyseu ren brennstoffzell einrichtung wasserstoff-technologie inno- vationszentr ausbauen,wirtschaft
968,e aufbau europäisch wasserstoffnetzwerk sicherstellen zukünftig nachfrage europäisch global wasserstoffmarkt bedienen,Politik und Ideologie
969,förderkonzept hglobal weiterentwickeln,wirtschaft
970,e wirwerd wasserstoff erneuerbar energie gewinnen,wirtschaft
971,sogenann- ten grün wasserstoff übergangszeit blau wasserstoff   seite,wirtschaft
972,akzeptieren,wirtschaft
973,aufbau stark europäisch heimatmarkt nachhal- tig wasserstofftechnologie fördern deutschland industriestandort,Politik und Ideologie
974,tragen wasserstofftechnologie international anw dungsmöglichkeit schaffen sodass global wasserstoffmarkt entstehen,wirtschaft
975,e gasnetz deutschland schnell ausbauen einspeisung wasserstoff ertüchtig,wirtschaft
976,nachhaltiges wirtschaften schutz ressource   nachhaltig wachstum wirtschaftlich fortschritt ressourcenverbrauch entkoppeln,wirtschaft
977,schließung stoffkreislauf sorgen wirtschaftlich potenzi ale schützen natürlich lebensgrundlage,wirtschaft
978,wegwerfgesellschaft beenden kreislaufwirtschaft stärken   kreislaufwirtschaft lohnen,wirtschaft
979,schonen natürlich ressource sparen energie emission schaffen arbeitsplatz sichern wohlstand wettbewerbsfähigkeit unse- rer wirtschaft,wirtschaft
980,ziel rohstoff -- germany,wirtschaft
981,rohstoff industrie benötigen vorrangig land gewinnen recyclingrohstoff einsetzen,wirtschaft
982,helfen klimaschutz unabhängig import ausland,wirtschaft
983,e anreiz setzen abfall produzieren abfallarm produkt ent- wickeln möglichkeit stofflich wiedernutzung recyclingrohstoffe verbessern,soziale Ursachen
984,e förderung innovation sortiertechnologien nutzbar rezyklat recyclingprozess gewonnen produkt entstehen markt primärmateriali bestehen,wirtschaft
985,einsetzen einsatz rezykla- ten eu deutschland fördern,wirtschaft
986,nutzung rezyklat ins besonderer kunststoffbereich deutlich verbessern verbindlich ziel einsatz bestimmt bereich prüfen,wirtschaft
987,e recycling maximieren rohstoffsicherheit garantieren,wirtschaft
988,branche engpaß rohstoff selten erde holz vorleistungsprodukt chip hemmnis wirtschaftlich ent- wicklung versorgungssicherheit,wirtschaft
989,entwickeln rohstoffsicherung strategie deutschland,wirtschaft
990,e setzen einsatz nachhaltig abgebaut rohstoff mög- lichst nutzen,wirtschaft
991,leisten wichtig weltweit bei- trag ressource klimaschutz,wirtschaft
992,batterierecycling hinblick selten erde fördern ökologisch vorteil bringen mehr- wegprodukt fördern,wirtschaft
993,seite,wirtschaft
994,e doppelregulierung inkonsistenz stoffkreisläufe entgegenste- hen abbauen vermeiden deutschland eu,wirtschaft
995,gehören deponie verbieten unbehandelt siedlungsabfall kunststoffhaltig abfall,wirtschaft
996,zu- forschung re-oil-verfahren unterstützen chemisch recycling fördern,wirtschaft
997,e abfall wiederverwerten export abfall insbesondere plas tik kunststoffabfäll bloß entsorgung verbieten,wirtschaft
998,wichtig ebenfalls kunststoffalternative weiterforschen vermeidung mikroplastik vorantreiben,wirtschaft
999,wald stark wurzel geben   deutschland waldland nummer europa,wirtschaft
1000,wald grün lunge unse- res land wichtig klimaschützer,wirtschaft
1001,produzieren sauerstoff speichern menge co wichtig wirtschaftsfaktor sorgen wert- schöpfung arbeitsplatz ländlich region unverzichtbar biodiversität erholung,Infrastruktur
1002,klimaveränderung wald schädigen bedrohen,wirtschaft
1003,dürre nachfolgend borkenkäferplage wertvoll wald verlieren,wirtschaft
1004,e bund land milliarden-euro-paket wiederbewaldung an- passung wald klimawandel unterstützung nachhaltig forstwirtschaft schnüren,wirtschaft
1005,paket kleinwaldbesitzer zugänglich,wirtschaft
1006,helfen waldeigentümerinnen waldeigentümer aufbau klimastabil mischwälder standortangepasst baumart,wirtschaft
1007,e schütze nützen grundsatz nachhaltig bewirtschaftung un serer wertvoll wald,wirtschaft
1008,stehen multifunktional forstwirtschaft sichern schutz nutz erholungsfunktion wald gleichermaßen,wirtschaft
1009,nach haltig bewirtschaftet wald verwendung holzprodukt lang lebenszykle verlängern cospeicherleistung wald,wirtschaft
1010,e klimaschutzziel erreichen wichtig verringerung emission cominderung wald holz stärken,wirtschaft
1011,klimaschutzleistung wald einbezug holzprodukt finanziell honorie- ren cobindungsprämie einführen,wirtschaft
1012,klimaleistung wald dau erhaft verlässlich abgegolten zentral baustein honorierung weit ökosystemleistung wald voranbringen,wirtschaft
1013,wer einsatz holz bau werk brennstoff voranbringen hemm nisse abbauen,wirtschaft
1014,holzbauoffensive starten,wirtschaft
1015,e europäisch union setzen waldschutz wichtig bestandteil green deal überall europa wald tun,Politik und Ideologie
1016,seite,wirtschaft
1017,e engagieren schutz international wald illegal holz einschlag,wirtschaft
1018,erhalt regenwald weit wertvoll naturwälder welt bedeutung anliegen,wirtschaft
1019,wasser ursprung leben wirtschaften schützen   kampf klimawandel kampf ausreichend wasser,wirtschaft
1020,sicherstellen unser land privathaushalt landwirt unternehmen ausreichend wasser vorhanden,wirtschaft
1021,e förderprogramm auflegen regional wasserkreislauf stärken,wirtschaft
1022,e aufklärungskampagne modern wassermanagement allge meingut wasser schützen,wirtschaft
1023,wasser stark fläche halten boden land forstwirtschaft ökosystem widerstandsfähig dürrezeit,wirtschaft
1024,e nutzung regenwasser deutlich groß aufmerksamkeit schen- ken hierzu konzept schwammstädter anpassung stra- ßenrändern versickerung zug modernisierung beispielkommun t ten,wirtschaft
1025,e vorgabe europäisch wasserrahmenrichtlinie umsetzen,Politik und Ideologie
1026,stre- ben freifließend fluß natürlich flussläuf naturnah referenzflüsse ausweisen,wirtschaft
1027,hochwasserprävention fluß küste dienen schutz unser leben lebensgrundlage,wirtschaft
1028,naturnah binne außendeichbau schutz aue einsetzen,wirtschaft
1029,e stark verunreinigung gewässer spurenstoff medikament vorgehen,wirtschaft
