,text,topic
696,frage erheb- lich bedeutung belegschaft verlagerung beleg schaftsabstimmung bestätigen,wirtschaft
697,gewerkschaft stärken   gewerkschaft umfas- send verbandsklagerecht einhal- tung tarifvertrag gesetzlich bestimmung erhalten kollektivbeschwerd proto koll europäisch sozialcharta,Politik und Ideologie
698,verteidigung streikrecht anti-streik-paragraf,wirtschaft
699,sgb ill abschaffen,wirtschaft
700,   tarifeinheitsgesetz zurückgenom- men einschränkung streikrecht verbinden,wirtschaft
701,solidaritätsstreik beschäftigter anderer betrieb branche politisch streik durchsetzung sozial verbesserung verteidigung demokratie frieden streikrecht ein schließen,wirtschaft
702,streikrecht beamt*in gelten,wirtschaft
703,rente leben   ot-mitgliedschaft nohn tarif   arbeitgeberverband abge   schaffen,wirtschaft
704,betrieblich mitbestimmung streikrecht beschäftigter kirche diakonie caritas uneingeschränkt gelten,wirtschaft
705,paragraf betriebsverfassung gesetz streichen,wirtschaft
706,ver- trauensleutearbeit ähnlich arbeit betriebsrat regeln,wirtschaft
707,solidarisch erwerbstätigenversicherung   gesetzlich rente lebensstandard sichern armut schützen,soziale Ursachen
708,mensch grundlage sorgenfrei selbstbestimmt leben,wirtschaft
709,forderung lang leben rente weisen,wirtschaft
710,rente kapitalmarkt sichern unsicher,wirtschaft
711,alterssicherung gleich teil unternehmen beschäftigter finanzieren,wirtschaft
712,liegen rentenniveau prozent prozent sinken,wirtschaft
713,programm bundesregierung altersarmut,soziale Ursachen
714,rentenabbau beenden garantieversprechen gesetzlich rentenversicherung wiederherstellen,wirtschaft
715,zentral maßnahme einstieg   rentenniveau prozent anheben,wirtschaft
716,bedeuten geld derzeit aktuell durchschnitt rente euro bekommen erhalten,wirtschaft
717,euro knapp euro monat,wirtschaft
718,rentenniveau derzeit prozent revisionseffekt problemlos innerhalb wahlperiode prozent anheben,wirtschaft
719,kosten beschäftigter arbeitgeber*inn durchschnittlich verdienst,wirtschaft
720,euro circa euro monat,wirtschaft
721,beitrag privat riester     rente euro entfallen,wirtschaft
722,durch schnittsverdienend euro tasche,wirtschaft
723,rentenanpassung stellen lohnbezogenheit,wirtschaft
724,linkes kernprojekt beziehen erwerbstätiger gesetzlich rentenversicherung,wirtschaft
725,konzept entwickeln solidarität sozial gerechtigkeit finanziell soli- dität stabilität verbinden,wirtschaft
726,stärken gesetzlich rentenversicherung verhindern armut alter erwerbsminderung,soziale Ursachen
727,konzept solidarischen erwerbstätigenversicherung bieten gesetzlich alterssicherung bislang versichert selbst ständig freiberufler*innen beamt*in manager*innen politiker*inn,wirtschaft
728,erwerbstätiger beitrag gesetzlich rentenversicherung zahlen,wirtschaft
729,garantie führen solidarisch mindestrente euro all trotz reformmaßnahm rente niedrig alterseinkommen leben,wirtschaft
730,phase schlecht lohn erwerbslosigkeit krankheit zurückblicken anspruch würdevoll leben alter,wirtschaft
731,solidarisch mindestrente rentenversicherung mensch rentenalter zahlen erwerbs- minderung zuschlag einzelfall vollbetrag alter,wirtschaft
732,euro nettoeinkommen,wirtschaft
733,solidarisch mindestrente einkommens- vermögensgeprüft,wirtschaft
734,steuer finanzieren,wirtschaft
735,unterhaltsansprüch bgb berücksichtigen,wirtschaft
736,ver- mögensfreibeträg stellen sicher sozial härte vermeiden normal selbstgenutztes wohneigentum unangetastet bleiben,wirtschaft
737,versprechen lauten alter,wirtschaft
738,euro leben,wirtschaft
739,solidarisch mindestrente regelmäßig   juli jahr selber maß erhöhen gesetzlich rente,wirtschaft
740,unser konzept solidarischen erwerbstätigenversicherung stellen weiche gerecht stabil inklusive alterssicherung zukunft erwerbstätige,wirtschaft
741,folgend einzelmaßnahm flankieren   beitragsbemessungsgrenze allgemein knappschaftlich rentenversicherung alt bundesland vereinheitlichen mehrere schritt drastisch anheben,wirtschaft
742,höhe rentenansprüche doppelten durchschnitt abflachen hoch verfassungsgemäß zulässig rahmen,wirtschaft
743,beitrags-aqui- valenzgrenze einführen,wirtschaft
744,privat riester-rente scheitern,wirtschaft
745,gesetzlich rente geris- sen lücke schließen,wirtschaft
746,beitrag zuschuß wandern kasse versicherungskonzern porte- monnaies rentner*inn,wirtschaft
747,million mensch normal niedrig einkommen privat rente versicherung leisten,wirtschaft
748,riester rente überführen freiwillig basis gesetzlich rente,wirtschaft
749,einge zahlen anspruch behalten gesetzlich rente überführen,wirtschaft
750,staatlich subvention knapp milliarde euro jährlich beenden erhöhen zuschuß gesetzlich rentenversicherung,wirtschaft
751,versicherter arbeitgeber*inn erleichtern bestimmt grenze freiwillig   zusätzlich beitrag gesetzlich rentenversicherung einzahlen,wirtschaft
752,beschäftigter risiko kapitalmarkt aus setzen,wirtschaft
753,lehnen arbeitgeber*inn rahmen kapital gedeckt betrieblich altersvorsorge sogenannter zielrent haftung entlassen,wirtschaft
754,gelten verzicht rentengarantie zu- gunst rein beitragszusage,wirtschaft
755,überwiegend beschäf tigt finanziert betrieblich altersvor- sorge überwiegend arbeitgeber*innen finanziert betrieblich altersversorgung betrieblich sozial leistung,wirtschaft
756,verbindlich tarifver traglich regelung grundlage,wirtschaft
757,fordern doppelverbeitragung krankenversicherung pflegever sicherungsbeiträgen betrieblich altersvorsorge sofort beenden,wirtschaft
758,klar betriebsrent frei sozial abgabe,wirtschaft
759,an sparphase bezahlen rentenphase,wirtschaft
760,entgeltumwandlung finanz gesetzlich ren- tenversicherung schwächen rentenansprüche versicherter egal betrieb vorsorgen sinken,wirtschaft
761,ungleichheit verschärfen,wirtschaft
762,entgelt umwandlung zukunft abschaffen,wirtschaft
763,doppelbesteuerung rente abschaffen,wirtschaft
764,steuerfrei existenzminimum euro anheben mittlerer rente sein steuerfrei,wirtschaft
765,linke fordern verlängerung übergangszeitraum   außerordentlich rentener höhung neuberechnung individuell rentenfreibetrag,wirtschaft
766,rente jahrzehntelang beitragszahlung netto leben standard sichern,wirtschaft
767,nachbarland österreich zeigen gesetzlich rentensystem armut schützen lebensstandard sichern finanzierbar,soziale Ursachen
768,   alterssicherung kapitalmarkt abhängig österreich gesetzlich rentensystem erwerbstätigenversicherung ausbauen,wirtschaft
769,deutschland erreichen,wirtschaft
770,zügig verbesserung rente durchsetzen,wirtschaft
771,rente konzept sehen   solidarausgleich niedriglohn zeit niedrig lohn aus- gleich,wirtschaft
772,koalition beschlossen sogenannter grundrente greifen,wirtschaft
773,rente mindestentgeltpunkt zeit einführen verbessern,wirtschaft
774,voll zeiterwerbstätig euro stundenlohn erhalten regel rente euro,wirtschaft
775,rentenniveau prozent ein zelhandelskauffrau gehalt,wirtschaft
776,euro brutto arbeit monatlich knapp euro geltend sogenannter grundrente einkommensprü fung,wirtschaft
777,frau ostdeutschland beschäftigter profitieren,wirtschaft
778,ausbildungszeit anerkennen führen hoch rente,wirtschaft
779,zeit erwerbslosigkeit kind erziehung pflege bewerten hoch armutsrent führen,soziale Ursachen
780,jeder kind entgelt- punkt euro sogenannter mütterrente rente konto gutgeschrieben,wirtschaft
781,egal kind     egal frankfurt main frankfurt gebären,wirtschaft
782,verbesserung ge- samtgesellschaftlich aufgabe vollständig steuer finanzieren,wirtschaft
783,pflegend angehörige erwerben zusätzlich rentenansprüche pflegetätigkeit gesamt dauer pflegesituation pflegegrad   erreichen regelaltersgrenze kürzung zusätzlich professi onell pflegedienst nutzen,wirtschaft
784,leistungsbetrag anheben,wirtschaft
785,regelmäßig geleistet freiwillig unbezahlt arbeit bürger*inne organisiert anerkannt rettung dienst brandschutz katastrophe schutz technisch hilfswerk thw staat angemessen beitrag gesetzlich rentenversiche rung einzahlen,wirtschaft
786,rente zurückge nommen,wirtschaft
787,forderung hoch regelaltersgrenze unrealistisch unverantwortlich,wirtschaft
788,arbei ten umfallen verhindern,wirtschaft
789,jede*r spätestens abschlagsfrei rente,wirtschaft
790,finanzierbar,wirtschaft
791,mensch beitrag zahlen abschlagsfrei rente,wirtschaft
792,krank niedrig rente befürchten zugang erwerbsminderung rent erleichtern,wirtschaft
793,beschlossen anhebung zurechnung hinzurechnen versicherte erwerbsminderung einzahlen rentenzugäng mensch gelten,wirtschaft
794,erwerbsminderungsrente beziehen,wirtschaft
795,fordern unsozial abschlag erwerbsminderungsrent streichen wirkungs- gleich maßnahme kompensieren,wirtschaft
796,langzeiterwerbslose beitrag rente kasse einzahlen,wirtschaft
797,benachteiligung ostdeutsch rentner*inn beenden,wirtschaft
798,fordern sofortig angleichung aktuell rente wert ost westniveau zukünftig rentner*inn benach teilig vgl,wirtschaft
799,kapitel gerechtigkeit mensch ostdeutschland,wirtschaft
800,streiten jahrzehnt hierzulande lebend jüdisch kontingentflüchtlinge aussiedler*inn rente gehen derzeit entstehend härtefall fonds mindestens einmalzahlung jeweils euro pro person erhalten grund sicherung alter sozial leistung anrechnen,wirtschaft
801,rückwirkend einbeziehung ddr-altübersiedler*inne gesetz- gebung rentenüberleitung abschaffen sorgen bundesregierung versprochen rente fremdrentengesetz erhalten,wirtschaft
802,sozial sicherheit   stark demokratisch sozialstaat mensch wirksam lebensrisik krankheit unfall alter pflegebedürftigkeit erwerbslosigkeit schützen,wirtschaft
803,corona lücke sozial sicherungssys teme zeigen hartz-iv-bezieher*inne mehrausgabe home schooling sicherheitsmask erschwinglich regelbetrag sichern armut,soziale Ursachen
804,freiberufler*in- n bleiben sozial absicherung,wirtschaft
805,obdachlose sammelunterkünft hoch infektionsrisik aussetzen,wirtschaft
806,sozial ungleichheit zunehmen,wirtschaft
807,demokratisch sozialstaat sozial gesellschaft- lich leben sozial dienstleis tungen öffentlich infrastruktur stärken planbar erwerbsarbeit sorgen sicher leben passen,wirtschaft
808,regierung privatisierung daseinsvorsorge sozialabbau betreiben politik aufgabenerfüllung öffentlich diens- tes verschlechtern beteiligen,wirtschaft
809,säule unser sozial staat zukunft   sozial armut schützen gesellschaftlich teilhabe ermöglichen stärken sozialstaat sozial garantie basis solidari- sch umlagesystem mensch wirksam risiko leben schützen,soziale Ursachen
810,garantieren gut lebensstandard leben phas lebenssituation rente,wirtschaft
811,garantiert schutz armut,soziale Ursachen
812,sanktion ent- würdigend antragsverfahren schaffen,wirtschaft
813,zusammengefasst   garantiert mindesteinkommen,wirtschaft
814,euro lebenssituation brauchen,wirtschaft
815,sozial dienstleistung ööffent- lich infrastruktur zugang ermöglichen sozial dienstleistung gesundheit pflege bildung sozialwesen öffent lich infrastruktur biblio theken theater schwimmbäder straße nahverkehr zentral sozial zusammenhalt gesellschaft,wirtschaft
816,gesellschaftlich reichtum öffentlich gut mitglie dern gesellschaft zugutekommen gemeinwohlorientiert verfasst,wirtschaft
817,verstehen dienstleistun gen infrastruktur sozialeigentum bürger*inne,wirtschaft
818,neu normalarbeitsverhältnis planbar erwerbsarbeit sicher leben passen sinnhaft erwerbsarbeit kurz arbeitszeit lohn planbares sicher leben reichen,wirtschaft
819,ungleichheit geschlech tern zurückdrängen,wirtschaft
820,arbeit sichern steuereinnahme versicherung beitrag ausweitung demo- kratisch sozialstaat,wirtschaft
821,sozial gerecht versicherung erwerbslosigkeit   erwerbslosigkeit deutschland coronakris steigen,wirtschaft
822,anstieg fallen bundesland hoch alt,wirtschaft
823,erwerbs lose bedeuten absturz hartz iv,wirtschaft
824,jahrelang arbeitslosenver sicherung einzahlen armut bedrohen,soziale Ursachen
825,erworben versicherungsansprüch vernichten,wirtschaft
826,arbeit losenversicherung zuvor erreicht lebensstandard annähernd sichern,wirtschaft
827,versicherung zahlen beschäftigter arbeitgeber*innen,wirtschaft
828,ziel verbesserung arbeitslosenver sicherung möglichst mensch absichern,soziale Ursachen
829,schließen erwerbstätige bislang gesetzlich arbeitslosenversicherung ausschließen soloselbstständig freiberufler*innen,soziale Ursachen
830,erweitern bestehend arbeitslosengeld fahren neu arbeitslosengeld plus,soziale Ursachen
831,erwerbsarbeit einklagbar individuell recht anspruch,wirtschaft
832,schließen konkret erwerbsarbeit ablehnen,wirtschaft
833,linke setzen stärkung arbeitslosenversicherung men- schen insbesondere berufseinsteiger*in- nen schnell lang anspruch arbeitslosengeld erhalten langjährig beschäftigter bewahren kurz hartz-iv-system wechseln,soziale Ursachen
834,zumutbar arbeitsangebot grundsatz arbeit orientieren,wirtschaft
835,sperrzeite sanktion ausnahmslos abschaffen,wirtschaft
836,insbesondere beschäftigter sperrzeit drohen kündigen konkret arbeitsangebot ablehnen,wirtschaft
837,quali fizierung weiterbildung stärken arbeitslosengeld einheitlich   prozent erhöhen arbeitslosengeld plus prozent einführen eben- falls beitragsfinanziern bezugsdauer mal vorher arbeitslosengeld langjährig versicherter dauerhaft,soziale Ursachen
838,jährlicher inflationsausgleich absenkung lebensstandard preissteigerung verhindern,wirtschaft
839,kurzarbeit schnell wir kend sicherung arbeitsplät zen dauerhaft ausbauen,wirtschaft
840,kurzarbeitergeld höhe prozent letzter     einkommen zahlen sozialversiche- rungsbeiträge voll höhe unterbrechung zahlen,wirtschaft
841,unternehmen kurzarbeitergeld agentur arbeit beziehen betriebsbeding- ten entlassung vornehmen dividende anteilseigner*inn auszahlen,wirtschaft
842,erwerbstätige bislang gesetzlich arbeitslosenversicherung ausschließen soloselbstständig freiberufler*innen einbeziehen,soziale Ursachen
843,beitrag leistung richten tat sächlich einkommen auftraggeber*innen analog arbeitgeber*innen beitrag beteiligen,wirtschaft
844,mensch derzeit regulär beschäftigung nachgehen perspektive geben,wirtschaft
845,schaffen öffentlich gefördert beschäfti- gungssektor zusätzlich existenzsicher- nden sozialversicherungspflichtig tariflich abgesichert arbeitsplatz,wirtschaft
846,angebot erwerbslose freiwillig,wirtschaft
847,bedarfsdeckender sanktionsfrei individuell mindestsicherung   hartz-iv-system abschaf- fen ersetzen arbeit vgl,wirtschaft
848,kapitel arbeit gut erwerbslosenversicherung sehen bedarfsgerecht individuell mindestsicherung sanktion,wirtschaft
849,sicher armut schützen derzeit euro betragen,soziale Ursachen
850,gelten erwerbslos aufstockend erwerbstätig langzeiterwerbslose erwerbsunfähig hinreichend einkommen vermögen,wirtschaft
851,sonderbedarf chronisch kranke mensch behinderung rahmen solidarisch gesund heitsversicherung bzw,wirtschaft
852,bundesteil habegesetzes gewähren,wirtschaft
853,gebiet angespannt wohnungsmarkt zusätzlich mindestsicherung hoch wohnkosten übernehmen,wirtschaft
854,höhe sanktionsfrei mindest sicherung jährlich entsprechend lebenshaltungskosten anheben inflationsausgleich,wirtschaft
855,legis laturperiode höhe mindest sicherung überprüfen wobei sicherstellen gesellschaftlich teilhabe schutz armut garantieren,soziale Ursachen
856,kind eigenständig grund sicherung einführen sehen unten,wirtschaft
857,person gegenwärtig deutschland aufhalten existenzsichernd sozialleistung,wirtschaft
858,asylbewerberleistungsgesetz asylblg abschaffen,wirtschaft
859,asylbewerber*innen lebend eu-bürger*inn   individuell mindestsicherung einbeziehen,wirtschaft
860,sofortmaßnahme erhöhung regelsatz abschaffung sanktion   zwischenschritt einführung sanktionsfrei mindestsicherung sofortig erhöhung derzeitig grundsicherungsleistung euro plus übernahme wohn strom kosten tatsächlich höhe,wirtschaft
861,zudem fordern dauer coronapan demie pauschal mehrbedarf zuschlag euro pro monat bezieher*inn hartz iv grund sicherung,wirtschaft
862,forderung teilen   sozialverband gewerk schaft,wirtschaft
863,langlebige gebrauchsgut kühl schrank waschmaschine sogenannter weiß ware regelbedarf abdecken,wirtschaft
864,anschaffung bedarfsfall voll übernehmen,wirtschaft
865,mobilität real preis entsprechen,wirtschaft
866,treten sozialticket öffentlich nahverkehr,wirtschaft
867,perspektivisch ent- geltfreie öffentlich nahverkehr,wirtschaft
868,bisherig bundesregierung gezielt kleingerechnet mensch leben brauchen,wirtschaft
869,schluss,wirtschaft
870,sozial fachverband einig,wirtschaft
871,kosten unterkunft heizung maß übernehmen tatsächlich angebot wohnung ort entsprechen jobcenter yangemesse erachtet,wirtschaft
872,aktuell angemes- sen wohnkost kommune niedrig ansetzen,wirtschaft
873,beitrag mitgliedschaft mieter*innenverein jobcenter übernehmen,wirtschaft
874,bisherig prinzip sogenannter bedarfsgemeinschafte zeitgemäß,wirtschaft
875,individuell anspruch beachtung gesetz- lich unterhaltsansprüch ersetzen,wirtschaft
876,digital anbindung zwingen- de voraussetzung sozial teilhabe gesellschaft,wirtschaft
877,fordern einmalig leistung digital ausstattung erwachsene,wirtschaft
878,laufend tatsächlich kosten digitales regelsatz enthalten,wirtschaft
879,schulpflichtig kind leistungsbezug sofortmaßnahme einma- lig zuschuss computer drucker it-ausstattung bekommen,wirtschaft
880,zuschuss euro betragen unbüro- kratisch gewähren,wirtschaft
881,it-zuschlag überführen eigenständig kindergrundsicherung sobald aufbauen vgl,wirtschaft
882,unten,wirtschaft
883,sanktionsfreiheit,wirtschaft
884,sanktion kürzung existenzminimum ausschließen,wirtschaft
885,bundesver fassungsgericht urteil,wirtschaft
886,november notwendig rot linie bisherig sanktion praxis ziehen,wirtschaft
887,grundrecht sozial teilhabe bezieher*inn grundsicherungsleistung umsetzen,wirtschaft
888,bisherig sanktionsregelung sgb il leistungseinschränkung sgb xii streichen,wirtschaft
889,sozialkulturell existenzminimum grundrecht sanktion unterschreiten,wirtschaft
890,mensch gering einkommen rechtlich beistand ermöglichen fordern ausbau prozess kosten- beratungshilfe,wirtschaft
891,eigenan teilzahlung beratungshilfe abschaffen,wirtschaft
892,kriterium bewilligung einsatz ein- vermögen zugunsten tatsäch lich bedarfsdeckend betrag verändern,wirtschaft
893,andauernd nachgela- gert überprüfung bewilligung prozesskostenhilfe abschaffen,wirtschaft
894,zudem setzen gebührenfrei unabhängig beratungsstelle,wirtschaft
895,amt austausch betroffener erleichtern brauchen bundesweit netz selbstorganisiert sozialbera tungsstell,wirtschaft
896,betrieb bundeszuschuß finanzieren,wirtschaft
897,prekäre beschäftigung erwerbslosigkeit hoch miete krankheit treiben mensch armut zwangs- läufig schuldenfalle,soziale Ursachen
898,reform verbraucherinsolvenzverfahren   ausreichend,wirtschaft
899,sagen raus schulden armutsfalle,soziale Ursachen
900,mensch durchgehend mindestens monat schuldturm öffentlich schuldnerverzeichnis eintragen verkürzt vollständig restschuldbefreiung    monat erhalten,wirtschaft
901,schufa privat auskunftsdateie wohnungsbewerbung auskunft schuld laufend kredit bewerber*inne erteilen,wirtschaft
902,vermieter*innen mietschulde freiheitserklärung kontrollinstrument ausreichen,wirtschaft
903,schuld verhindern bevor entstehen,wirtschaft
904,schuldner beratungsstelle stärken mobil schuldnerberatung ländlich gebiet einführen,Infrastruktur
905,kostenfrei juristisch hilfe betroffen verbraucher bedingung,wirtschaft
906,partei linke grund- legend ziel verpflichten mensch sicher armut schützen gesell-     schaftlich teilhabe garantieren,soziale Ursachen
907,garantie idee grundeinkommen attraktiv,wirtschaft
908,halten idee ungeeignet,wirtschaft
909,ziel grund sanktionsfrei mindesteinkommen euro einsetzen brauchen rente kurzarbeit erwerbs losigkeit studium volljährig mensch,wirtschaft
910,führen gesellschaftlich diskussion bedingungslos grundeinkommen kontrovers entscheiden kommend mitgliederentscheid haltung ändern,wirtschaft
911,kinderarmut überwinden kindergrundsicherung   kinderarmut einkommensarmut eltern,soziale Ursachen
912,sozial infrastruktur lohn sozial garantie wichtig bestandteil kampf kinderarmut,soziale Ursachen
913,stark kind jugendhilfe armuts- fest kindergrundsicherung,soziale Ursachen
914,besei- tig kind jugendarmut ansatz   finanziell unterstützung materiell monetär armut   infrastrukturell angebot opnv kinder jugendfreizeitein richtung musikschul bibliothek etc,soziale Ursachen
915,tür öffnen teilnahme gesellschaftlich leben herstellen niedrigschwellig barriere- frei wohnortnah lebensumfeld möglichst gebührenfrei,wirtschaft
916,gemeinsam sozialverband gewerk schaft gesellschaftlich akteur fordern eigenständig kindergrundsicherung,wirtschaft
917,verständlich transparent gerecht,wirtschaft
918,ausgestaltung orientieren modell bündnis kindergrund sicherung,wirtschaft
919,höhe fallen abgestuft,wirtschaft
920,beginnend euro arm kind einkommens- situation euro abschmolzen,soziale Ursachen
921,entsprechen erhöht kindergeld kind sofortmaßnahme fordern,wirtschaft
922,einkommensunabhängig familie monatlich zahlen,wirtschaft
923,sofortmaßnahme erhöhen kindergeld kind euro monatlich,wirtschaft
924,einkommensunabhängig familie zahlen,wirtschaft
925,kind arm familie erhalten zusätzlich sofortmaß nahme kindergeld alter gestaffelt zuschlag euro,soziale Ursachen
926,außer kind tatsäch lich unterkunftskost einmalig besonderer bedarf klassenfahrt it-ausstattung u,wirtschaft
927,berücksichtigen,wirtschaft
928,kindergrundsicherung gelten kind jugendliche vollendung,wirtschaft
929,lebensjahr jung volljähriger vollendung schulausbil dung inkl,wirtschaft
930,abitur,wirtschaft
931,kindergrund sicherung ersetzen bestehend bürokratisch restriktiv intranspa- rent sozial sicherungssystem kind einkommensarm familie,soziale Ursachen
932,unterhaltsvorschuss bleiben bestehen,wirtschaft
933,kindergrundsicherung leistung ausschließlich kind,wirtschaft
934,weder bezug sozialleistung innerhalb steuerrecht einkommen eltern anderer haushaltsange höriger anrechnen,wirtschaft
935,angebot kind jugendliche teilhabe gesellschaftlich leben persönlich entwicklung ausbauen barrierefrei lebensnah   möglichst gebührenfrei,wirtschaft
936,kommune entsprechend finanziell unterstützen angebot kind jugendhilfe sportanlag frei hallenbäder kultur bildungseinrichtung vorzuhalten opnv stark bedürfnis jung mensch ausrichten,wirtschaft
937,wol- len wirklich teilhabegesetz kind jugendliche,wirtschaft
938,jetzig bestimmung paragraf sgb viii bloß absicht erklärung,wirtschaft
939,recht anspruch sozial teilhabe,wirtschaft
940,familie unterstützen brauchen   niedrig lohn erwerbslosigkeit   familie kinder jugendarmut folge,soziale Ursachen
941,dramatisch situation alleinerziehend mutter vater hartz-iv-bezug befinden,wirtschaft
942,linke familien politik zielen mensch planbares leben zukunftsangst ermöglichen familienform unabhängig herkunft sexuell orientie rung geschlechtlich identität vgl,soziale Ursachen
943,kapitel reproduktive gerechtigkeit,wirtschaft
944,sozial öffentlich infrastruk- tur dienstleistung ausbauen sozial sicherung einführen familie beruf vereinbar,wirtschaft
945,gebührenfrei öffentlich kinderbe treuung kind altersgruppe eltern brauchen betreuungseinrichtung flexibel offnungszeit vereinbarkeit familie beruf gewährleisten,wirtschaft
946,gleichzeitig brauchen beschäftigter arbeitsbedingung lohn gut betreuungsschlüssel,wirtschaft
947,öffentlich betreuungsangebot ins- besonderer kind leben ausbauen rechtsanspruch pädagogisch förde rung einlösen vgl,wirtschaft
948,kapitel bildung,wirtschaft
949,mindestelterngeld lang laufzeit familie beruf verein- bar elterngeldanspruch monat pro elternteil bzw,wirtschaft
950,monat alleinerziehende verlängern,wirtschaft
951,eltern geldanspruch gelten individuell elternteil übertragbar,wirtschaft
952,gelten lebensjahr kind,wirtschaft
953,mindestbetrag elterngeld euro elterngeld plus entsprechend euro anheben,wirtschaft
954,anrechnung elterngeld transferleistung elterngeld hartz iv anrechnen,wirtschaft
955,insbesondere familie gering einkommen staatlich unterstützung ange- wiesen leistung ausschließen,wirtschaft
956,arbeitszeitmodell mütter vater ermöglichen beruf familie privatleben hut bringen,wirtschaft
957,flexibilisierung    arbeitszeit lediglich betrieb- lich erfordernis orientieren brauchen beschäftigter zeitautonomie erwerbsarbeit leben passen anforderung unterschiedlich lebensphase anpassen vgl,wirtschaft
958,kapitel arbeit familienfreundlich arbeitszeit,wirtschaft
959,eltern brauchen besonderer kündigung schutz vollendung lebensjahr kind,wirtschaft
960,kinderkrankentage aufgrund coronapandemie kind krankentage befristen gesetzlich versichert elternteil kind alleinerzie hend zusätzlich kind verlängern,wirtschaft
961,dauerhaft verlängerung kinderkrankentage,wirtschaft
962,beschäftigter mini midijob soloselbstständig freiberufler*innen gelten,wirtschaft
963,zusätzlicher elternschutz zusätzlich elternschutz bezahlt freistellung elternteil geburt kind,wirtschaft
964,geschlechtergerechte steuermo- delle ehegattensplitting,wirtschaft
965,ausgeschöpft steuerlich existenz minimum eheleute bzw,wirtschaft
966,lebenspartner*inn übertragbar,wirtschaft
967,sorge umgangsrecht kindeswohl mittelpunkt stehen weiterhin einzelfall prüfen,wirtschaft
968,kinderrecht grundgesetz verankern,wirtschaft
969,personal jugendamt eltern benötigen fachkundig beratung begleitung,wirtschaft
970,aufgabe jugend amt personalmangel unterausstattung leisten,wirtschaft
971,fordern bedarfsdeckend perso- nell sachlich ausstattung jugend- ämtern,wirtschaft
972,gelten insbesondere psycholo- gisch personal mediator*inn,wirtschaft
973,selbstbestimmt alter   mensch alter leben wohlverdient ruhe aktiv sozial engagieren einbeziehen familie solidarisch beziehung frei entscheidung,wirtschaft
974,alt mensch betreffend lebensbereich einbeziehen expert*inn leben,wirtschaft
975,möglich keit gesellschaftlich teilhabe alt mensch beachtung besonderheit lebensabschnitt uneingeschränkt gewährleisten,wirtschaft
976,kommunikation verwaltung gemeinschaftsangebote alters- gerecht barrierefrei verfügbar,wirtschaft
977,streiten solidarisch gesell schaft junge alte gegeneinander ausspielen,wirtschaft
978,gesellschaft mensch altern vgl,wirtschaft
979,kapitel rente,wirtschaft
980,altersgerechte gemeinnützig genossenschaftlich inklusive vielfältig wohn betreuung formen schaffen,wirtschaft
981,zusam- menleben unterschiedlich generation nationalität religion geschlechter mensch unterschiedlich sexuell orientierung befähigung ermöglichen,soziale Ursachen
982,altere mensch wünschen wohnung gewohnt wohnumfeld bleiben,wirtschaft
983,wirksam hilfe konzept sozial isolation einsamkeit alter,wirtschaft
984,kommunale aufsuchend angebot senior*in gemeinschaftlich begegnungsort öffentlich fördern,wirtschaft
985,altersgerecht gesundheit lich versorgung aufsuchend aufklärend verletzung selbst bestimmung patient*in,wirtschaft
986,individuell entscheidungskompetenz vorsorgevollmachte patie tenverfügunge unabhängig sozial status fördern,wirtschaft
987,gesundheitlich pflegerisch be treuung professionell wohnort- patientennah kommu- nal pflichtaufgabe,wirtschaft
988,mitbestimmungsrecht senior*in bund länder kreis kommunalebene stärken,wirtschaft
989,insbesondere senior*innenvertretung ausbauen bundeseinheitlich stärken,wirtschaft
990,eigenständig teilhabe gesetz senior*in rechtsan- spruch voll sozial teilhabe festschreiben anspruch barriere- frei wohnen wohnortnah gesundheit versorgung alter kommune pflicht nehmen,wirtschaft
991,bisherig leistung angebot paragraf sgb xii aufnehmen   pilegenotstand stoppen,wirtschaft
992,aspekt selbstbestimmung selbstermächtigung weiterentwickeln,wirtschaft
993,infrastruktur ländlich region pflegeheime mensch zugang öffentlicher verwal tung einzelhandel versorgungseinrich tungen,Infrastruktur
994,öffentlich nahverkehr rufbuß mobil versorgungsange bot ausbauen,wirtschaft
995,schnell internet hardware digital teilhabe voraussetzung selbst bestimmt leben alter öffentlich fördern altersgerecht aus bauen,wirtschaft
996,systemwechsel gesundheit pilege   coronakrise auge führen gesundheitssystem falsch organi- sieren eilig eingerichtet notfallkran kenhäuser vielerorts betreiben genügend personal,wirtschaft
997,ausreichend schutzkleidung fehlen infizieren pfleger*inn medizinisch personal,Gesundheit
998,verschärfen pflegenotstand teilweise grundrecht mensch pflegebedarf verstoßen,wirtschaft
999,bundesregierung frühjahr wissen,wirtschaft
1000,personal krankenhaus pflege aufstocken pharmakonzern klar vorgabe produktion impfstoff,soziale Ursachen
1001,corona normalzustand deutsch krankenhaus   zuwendung mangelnd hygiene unfall vermeidbar todesfall,wirtschaft
1002,bundesregierung strategie vor- legen pflegenotstand krankenhaus pflegeeinrichtung stoppen,wirtschaft
1003,politik bundesregierung sorgen privat konzern investor unse- ren versicherungsbeiträg zuzahlung eigenanteil ausbeutung beschäftigter gesundheitswesen geld gefährden un sere gesundheit,wirtschaft
1004,schluss,wirtschaft
1005,potenziell patient*in   mensch pflegebedarf,wirtschaft
1006,erwarten pflegeheimen krankenhaus ambulant bereich versorgen,wirtschaft
1007,linke stehen seite beschäftigter ziel kämpfen,wirtschaft
1008,pflege notstand stoppen,wirtschaft
